"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6"
"307","USC00215615",2013-05-09,455667,"0124",2013-05-09,"0154","TEXAS",48,"Heavy Rain",381,"RANDALL","AMA","",NA,"",35.1284,-101.9076,35.1284,-101.9076,0,3,"USD","MORA",45.8775,-93.3147,1.93216812528114,"KAMA","AMARILLO",35.23,-101.7,"TX",22.016156851816,1,"  0","  0"
"308","USC00215638",2013-09-20,469921,"0600",2013-09-21,"0559","ARKANSAS",5,"Heavy Rain",19,"CLARK","LZK","",NA,"",33.95,-93.3175,33.87,-92.9126,0,3,"USD","MORRIS W CNTRL RSCH & OUTREACH",45.59,-95.8744,2.77013845314885,"KHOT","HOT SPRINGS",34.48,-93.1,"AR",62.3039528972995,2,"  0","  0"
"309","USC00217917",2013-07-01,450343,"2059",2013-07-01,"2059","KENTUCKY",21,"Heavy Rain",87,"GREEN","LMK","",NA,"",37.17,-85.53,37.17,-85.53,0,3,"USD","SPRING GROVE 4N",43.6125,-91.6222,0.329618736094672,"KGLW","GLASGOW MUNI ARPT",37.03,-85.95,"KY",40.4159946249906,0,"  0","  1"
"310","USC00218808",2013-04-18,438572,"1649",2013-04-18,"1849","MISSOURI",29,"Heavy Rain",215,"TEXAS","SGF","",NA,"",37.3,-92.21,37.3,-92.21,0,3,"USD","WELLS",43.7467,-93.7367,15.8832017516801,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",50.3730627798622,4,"  1","  4"
"311","USC00218808",2013-07-25,460521,"0200",2013-07-26,"0200","MICHIGAN",26,"Heavy Rain",95,"LUCE","MQT","",NA,"",46.34,-85.69,46.34,-85.69,0,3,"USD","WELLS",43.7467,-93.7367,12.9053117372341,"KERY","NEWBERRY",46.31,-85.46,"MI",17.993538352819,0,"  0","  0"
"312","USC00219046",2013-07-10,452390,"2341",2013-07-10,"2341","WEST VIRGINIA",54,"Heavy Rain",15,"CLAY","RLX","",NA,"",38.507,-81.1336,38.507,-81.1336,1,3,"USD","WINNEBAGO",43.7639,-94.1661,0.747096113773439,"KCRW","CHARLESTON",38.37,-81.6,"WV",43.4327435048283,0,"  0","  1"
"313","USC00219072",2013-09-20,469410,"0200",2013-09-21,"1200","LOUISIANA",22,"Heavy Rain",19,"CALCASIEU","LCH","",NA,"",30.33,-93.22,30.33,-93.22,0,3,"USD","WINONA DAM 5 A",44.0875,-91.6703,0.279017987536396,"KCWF","CHENAULT",30.22,-93.15,"LA",13.9725136883421,1,"  1","  1"
"314","USC00232302",2013-08-24,468363,"1330",2013-08-24,"1630","ARIZONA",4,"Heavy Rain",12,"LA PAZ","PSR","",NA,"",33.85,-113.57,33.85,-113.57,0,3,"USD","DORA 1N",36.79,-92.2192,1.11422926032883,"KBLH","BLYTHE",33.62,-114.72,"CA",109.495999077895,0,"  1","  0"
"315","USC00232981",2013-07-06,464307,"1318",2013-07-06,"1418","KENTUCKY",21,"Heavy Rain",117,"KENTON","ILN","",NA,"",38.93,-84.53,38.93,-84.53,0,3,"USD","FT LEONARD WOOD",37.7481,-92.105,6.42999049730747,"KCVG","COVINGTON",39.05,-84.67,"KY",18.0326804836695,0,"  5","  3"
"316","USC00234192",2013-06-12,448209,"2200",2013-06-12,"0200","MINNESOTA",27,"Heavy Rain",43,"FARIBAULT","MPX","",NA,"",43.85,-93.81,43.85,-93.81,0,3,"USD","ISABELLA 3 W",36.5764,-92.6767,0.497064260484419,"KACQ","WASECA MUNI AP",44.07,-93.55,"MN",32.1531419278686,0,"  0","  0"
"317","USC00235834",2013-07-31,467009,"2000",2013-07-31,"2300","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.67,-82.34,29.67,-82.34,0,3,"USD","MTN GROVE 2 N",37.1542,-92.2617,2.69513289971835,"KGNV","GAINSVILLE",29.68,-82.27,"FL",6.86128330960029,3,"  0","  0"
"318","USC00235862",2013-06-07,465327,"0200",2013-06-07,"0400","TEXAS",48,"Heavy Rain",233,"HUTCHINSON","AMA","",NA,"",35.6858,-101.4059,35.6462,-101.375,0,3,"USD","MT VERNON UNIV MO - SW CTR",37.0733,-93.8789,6.9706403808969,"KBGD","BORGER",35.7,-101.4,"TX",1.66830957577744,0,"  2","  1"
"319","USC00237263",2013-06-22,457769,"1120",2013-06-23,"1120","WISCONSIN",55,"Heavy Rain",23,"CRAWFORD","ARX","",NA,"",43.39,-90.78,43.39,-90.78,0,3,"USD","ROLLA MISSOURI S&T",37.9567,-91.7761,0.917107734124465,"KOVS","BOSCOBEL",43.15,-90.68,"WI",27.9191700774991,0,"  1","  0"
"320","USC00237263",2013-06-26,459781,"2155",2013-06-26,"2255","WISCONSIN",55,"Heavy Rain",69,"LINCOLN","GRB","",NA,"",45.18,-89.68,45.18,-89.68,0,3,"USD","ROLLA MISSOURI S&T",37.9567,-91.7761,0.917107734124465,"KRRL","MERRILL MUNICIPAL",45.18,-89.7,"WI",1.56934177699678,0,"  3","  3"
"321","USC00238910",2013-07-21,463992,"0040",2013-07-21,"0156","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.98,-87.55,37.98,-87.55,0,3,"USD","WHITE CHURCH 4 NNE",36.9017,-91.7733,4.8689265707989,"KEVV","EVANSVILLE",38.05,-87.53,"IN",7.98734426230326,3,"  1","  4"
"322","USC00242421",2013-08-07,474487,"1300",2013-08-09,"1300","TENNESSEE",47,"Heavy Rain",189,"WILSON","OHX","",NA,"",36.2989,-86.5539,36.2989,-86.5539,0,3,"USD","DIVIDE",45.7511,-112.7547,17.5025897492172,"KBNA","NASHVILLE",36.12,-86.68,"TN",22.9105451512432,0,"  1","  1"
"323","USC00242550",2013-06-19,454442,"2344",2013-06-19,"0144","MONTANA",30,"Heavy Rain",13,"CASCADE","TFX","",NA,"",46.9916,-110.805,46.9916,-110.805,0,3,"USD","DUNKIRK 19NNE",48.7167,-111.4758,7.99394165406615,"KGTF","GREAT FALLS",47.48,-111.37,"MT",69.1345323120671,5,"  0","  0"
"324","USC00242550",2013-08-01,474858,"0100",2013-08-02,"0100","MONTANA",30,"Heavy Rain",27,"FERGUS","TFX","",NA,"",46.754,-109.08,46.754,-109.08,0,3,"USD","DUNKIRK 19NNE",48.7167,-111.4758,7.99394165406615,"KLWT","LEWISTOWN",47.05,-109.45,"MT",43.3323233830246,0,"  0","  2"
"325","USC00242550",2013-08-31,474604,"0455",2013-08-31,"0555","INDIANA",18,"Heavy Rain",163,"VANDERBURGH","PAH","",NA,"",37.9391,-87.4981,37.9391,-87.4981,0,3,"USD","DUNKIRK 19NNE",48.7167,-111.4758,7.99394165406615,"KEVV","EVANSVILLE",38.05,-87.53,"IN",12.6585481727893,0,"  0","  0"
"326","USC00242629",2013-07-31,457258,"2326",2013-07-31,"2334","ARKANSAS",5,"Heavy Rain",145,"WHITE","LZK","",NA,"",35.22,-91.73,35.22,-91.73,0,3,"USD","E GLACIER",48.4472,-113.2236,13.8163244033627,"KSRC","SEARCY MUNI AIRPORT",35.21,-91.74,"AR",1.43747868679693,0,"  2","  0"
"327","USC00243617",2013-08-06,461866,"1010",2013-08-06,"1010","MISSOURI",29,"Heavy Rain",169,"PULASKI","SGF","",NA,"",37.71,-92.16,37.71,-92.16,0,3,"USD","GOLDBUTTE 7 N",48.9753,-111.3989,22.972740277851,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",4.53898693244084,0,"  1","  1"
"328","USC00244028",2013-10-05,480712,"1930",2013-10-05,"2015","ILLINOIS",17,"Heavy Rain",145,"PERRY","PAH","",NA,"",38.08,-89.38,38.08,-89.38,0,3,"USD","HEART BUTTE 1 NW",48.3008,-112.8481,0.166328930829584,"KSAR","SPARTA",38.15,-89.7,"IL",29.0897216452309,0,"  0","  4"
"329","USC00244174",2013-06-19,454444,"0206",2013-06-19,"0206","MONTANA",30,"Heavy Rain",15,"CHOUTEAU","TFX","",NA,"",47.7835,-111.063,47.7835,-111.063,0,3,"USD","HINGHAM 12 N",48.7261,-110.4561,3.29229752889541,"KGTF","GREAT FALLS",47.48,-111.37,"MT",40.8882427414531,0,"  0","  0"
"330","USC00244558",2013-01-12,429104,"1300",2013-01-13,"1300","MISSOURI",29,"Heavy Rain",201,"SCOTT","PAH","",NA,"",36.97,-89.43,36.97,-89.43,0,3,"USD","KALISPELL GLACIER AP",48.3042,-114.2636,2.02439459593239,"KCIR","CAIRO",37,-89.17,"IL",23.3594671860809,1,"  4","  3"
"331","USC00244979",2013-08-22,474243,"2100",2013-08-22,"0000","FLORIDA",12,"Heavy Rain",101,"PASCO","TBW","",NA,"",28.34,-82.28,28.34,-82.28,0,3,"USD","LEWISTOWN 11ESE",47.0069,-109.2231,30.151166156484,"KBKV","BROOKESVILLE",28.47,-82.45,"FL",22.0570396486874,0,"  1","  1"
"332","USC00247562",2013-08-07,474485,"1300",2013-08-09,"1300","TENNESSEE",47,"Heavy Rain",37,"DAVIDSON","OHX","",NA,"",36.2548,-86.7306,36.2548,-86.7306,0,3,"USD","SIDNEY 2 S",47.6781,-104.1564,2.48184100617634,"KBNA","NASHVILLE",36.12,-86.68,"TN",15.6793976999973,3,"  1","  1"
"333","USC00253365",2013-08-07,461890,"0601",2013-08-07,"1219","MISSOURI",29,"Heavy Rain",161,"PHELPS","SGF","",NA,"",37.91,-91.69,37.91,-91.69,0,3,"USD","GOTHENBURG",40.9394,-100.1514,0.135202790156536,"KVIH","VICHY-ROLLA",38.13,-91.77,"MO",25.4753792826591,0,"  4","  2"
"334","USC00310506",2013-06-25,448056,"1200",2013-06-25,"1200","IOWA",19,"Heavy Rain",83,"HARDIN","DMX","",NA,"",42.52,-93.27,42.52,-93.27,0,3,"USD","BANNER ELK",36.1617,-81.8742,10.5717255027277,"KCAV","CLARION",42.75,-93.77,"IA",48.2934826284816,5,"  4","  4"
"335","USC00311165",2013-04-28,455152,"1930",2013-04-28,"2030","TENNESSEE",47,"Heavy Rain",153,"SEQUATCHIE","MRX","",NA,"",35.4005,-85.4051,35.3595,-85.3549,1,3,"USD","BRYSON CITY 4",35.4467,-83.4622,2.16099022282039,"KCHA","CHATTANOOGA",35.03,-85.2,"TN",45.2658513787543,5,"  3","  3"
"336","USC00317346",2013-03-30,434643,"2049",2013-03-30,"2149","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.6429,-155.998,19.6384,-155.8555,0,3,"USD","ROBBINSVILLE 1 S",35.2989,-83.8128,0.282008894089645,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",0.817708436539811,1,"  0","  0"
"337","USC00326255",2013-07-13,468018,"1230",2013-07-13,"1530","MINNESOTA",27,"Heavy Rain",131,"RICE","MPX","",NA,"",44.45,-93.17,44.45,-93.17,0,3,"USD","NAPOLEON",46.5067,-99.7692,11.4865987853532,"KSYN","STANTON AIRFIELD",44.48,-93.02,"MN",12.3760429874561,0,"  0","  0"
"338","USC00327311",2013-07-01,450355,"2350",2013-07-01,"2350","KENTUCKY",21,"Heavy Rain",185,"OLDHAM","LMK","",NA,"",38.4595,-85.4439,38.4595,-85.4439,3,3,"USD","PRETTY ROCK",46.1758,-101.8561,1.60726130053682,"KLOU","BOWMAN FIELD ARPT",38.23,-85.67,"KY",32.285624669823,0,"  1","  1"
"339","USC00337693",2013-07-15,500543,"1924",2013-07-15,"2024","COLORADO",8,"Heavy Rain",33,"DOLORES","GJT","",NA,"",37.65,-108.54,37.65,-108.54,0,3,"USD","SIDNEY 1 S",40.2706,-84.1508,1.04743340600875,"KCEZ","CORTEZ",37.3,-108.63,"CO",39.7648407850989,0,"  0","  1"
"340","USC00340908",2013-04-18,435189,"0040",2013-04-18,"0040","IOWA",19,"Heavy Rain",125,"MARION","DMX","",NA,"",41.33,-93.14,41.33,-93.14,0,3,"USD","BOISE CITY 2 E",36.7236,-102.4806,4.49979674500517,"KOXV","KNOXVILLE",41.3,-93.12,"IA",3.73485642800981,1,"  4","  4"
"341","USC00343628",2013-08-06,461874,"0601",2013-08-06,"1700","MISSOURI",29,"Heavy Rain",215,"TEXAS","SGF","",NA,"",37.57,-92.14,37.57,-92.14,0,3,"USD","GOODWELL RSCH STN",36.5914,-101.6181,17.1011940286247,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",20.056878117915,1,"  1","  1"
"342","USC00344298",2013-08-09,472150,"0154",2013-08-09,"0224","MONTANA",30,"Heavy Rain",63,"MISSOULA","MSO","",NA,"",46.87,-113.88,46.87,-113.88,0,3,"USD","HOOKER",36.865,-101.2103,5.49509326133118,"KMSO","MISSOULA",46.92,-114.08,"MT",16.1999463718662,1,"  0","  0"
"343","USC00358498",2013-08-14,475979,"0101",2013-08-14,"0215","TEXAS",48,"Heavy Rain",375,"POTTER","AMA","",NA,"",35.2307,-101.7824,35.2307,-101.7824,0,3,"USD","TILLAMOOK 6SE",45.4294,-123.7619,8.39956692401886,"KAMA","AMARILLO",35.23,-101.7,"TX",7.49304941026436,3,"  1","  0"
"344","USC00380165",2013-05-19,455165,"0512",2013-05-19,"0612","TENNESSEE",47,"Heavy Rain",143,"RHEA","MRX","",NA,"",35.5132,-84.9215,35.6028,-84.8691,0,3,"USD","ANDERSON",34.5283,-82.6608,0.925823314978175,"KCSV","CROSSVILLE",35.95,-85.08,"TN",50.6899275804763,3,"  4","  0"
"345","USC00381588",2013-03-18,432164,"1400",2013-03-18,"2045","KENTUCKY",21,"Heavy Rain",121,"KNOX","JKL","",NA,"",36.87,-83.83,36.87,-83.83,0,3,"USD","CHERAW",34.7319,-79.8833,3.86159483313969,"K1A6","MIDDLESBORO/BELL CO",36.61,-83.74,"KY",30.0359694067667,0,"  2","  2"
"346","USC00388706",2013-06-21,457761,"1200",2013-06-22,"1200","WISCONSIN",55,"Heavy Rain",23,"CRAWFORD","ARX","",NA,"",43.26,-90.73,43.26,-90.73,0,3,"USD","TRAVELERS REST 2NE",34.9842,-82.3997,5.08628195317157,"KOVS","BOSCOBEL",43.15,-90.68,"WI",12.899747976466,0,"  0","  0"
"347","USC00394007",2013-12-18,484387,"2244",2013-12-18,"0346","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.6702,-156.4275,20.7414,-156.3361,0,3,"USD","HOT SPRINGS",43.4378,-103.4739,3.80903289595687,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",25.5825421254498,0,"  0","  1"
"348","USC00394834",2013-07-26,474072,"1835",2013-07-26,"1920","ARIZONA",4,"Heavy Rain",5,"COCONINO","FGZ","",NA,"",35.46,-111.48,35.6533,-111.33,0,3,"USD","LEAD",44.3544,-103.743,3.02937355776429,"KFLG","FLAGSTAFF",35.13,-111.67,"AZ",40.5893984633199,3,"  0","  0"
"349","USC00402360",2013-09-20,469908,"0600",2013-09-21,"0559","ARKANSAS",5,"Heavy Rain",1,"ARKANSAS","LZK","",NA,"",34.22,-91.52,34.37,-91.13,0,3,"USD","DAYTON 2SE",35.4722,-84.9958,8.12602703336391,"KPBF","PINE BLUFF",34.17,-91.93,"AR",38.1591028719502,0,"  0","  0"
"350","USC00404417",2013-08-16,475042,"0656",2013-08-16,"1355","TEXAS",48,"Heavy Rain",87,"COLLINGSWORTH","AMA","",NA,"",34.85,-100.22,34.85,-100.22,0,3,"USD","HUNTINGDON WTP",36.0028,-88.4253,6.35840786106103,"KCDS","CHILDRESS",34.43,-100.28,"TX",47.0760131431284,0,"  0","  0"
"351","USC00410206",2013-08-07,476449,"0436",2013-08-07,"0436","KANSAS",20,"Heavy Rain",129,"MORTON","DDC","",NA,"",37.27,-101.71,37.27,-101.71,0,3,"USD","ALVORD 3 N",33.3867,-97.7164,9.74230061761149,"KEHA","ELKHART",37,-101.88,"KS",33.6301620972423,0,"  0","  1"
"352","USC00410404",2013-06-21,457764,"1226",2013-06-22,"1226","WISCONSIN",55,"Heavy Rain",23,"CRAWFORD","ARX","",NA,"",43.18,-90.86,43.18,-90.86,0,3,"USD","ATHENS",32.1633,-95.83,4.50450679193968,"KOVS","BOSCOBEL",43.15,-90.68,"WI",14.9917850139214,0,"  0","  0"
"353","USC00410944",2013-05-29,443159,"2130",2013-05-29,"2300","IOWA",19,"Heavy Rain",169,"STORY","DMX","",NA,"",41.91,-93.43,41.91,-93.43,0,3,"USD","BOOKER",36.4533,-100.5394,14.3544542321685,"KAMW","AMES_MUNI ARPT",41.99,-93.62,"IA",18.0763272383785,0,"  4","  4"
"354","USC00410944",2013-07-13,500503,"2332",2013-07-13,"0010","COLORADO",8,"Heavy Rain",107,"ROUTT","GJT","",NA,"",40.52,-106.8319,40.52,-106.8319,0,3,"USD","BOOKER",36.4533,-100.5394,15.5143446893679,"KHDN","HAYDEN",40.5,-107.25,"CO",35.4559909306858,0,"  1","  1"
"355","USC00411000",2013-08-06,461873,"0601",2013-08-06,"1249","MISSOURI",29,"Heavy Rain",215,"TEXAS","SGF","",NA,"",37.5,-92.22,37.5,-92.22,0,3,"USD","BOYS RCH",35.5303,-102.2564,24.0974628179991,"KTBN","FT LEONARD WOOD",37.75,-92.15,"MO",28.5059985040701,2,"  1","  1"
"356","USC00412238",2013-08-09,472149,"0152",2013-08-09,"0222","MONTANA",30,"Heavy Rain",63,"MISSOULA","MSO","",NA,"",46.7511,-113.73,46.7511,-113.73,0,3,"USD","DALHART",36.0606,-102.5211,1.0498982533688,"KMSO","MISSOULA",46.92,-114.08,"MT",32.6177807367042,5,"  0","  0"
"357","USC00412617",2013-04-09,442708,"1215",2013-04-10,"1100","MINNESOTA",27,"Heavy Rain",169,"WINONA","ARX","",NA,"",43.87,-91.31,43.87,-91.31,0,3,"USD","DUMAS",35.8731,-101.9725,0.644452774340739,"KLSE","LA CROSSE",43.87,-91.25,"WI",4.81510717337784,0,"  2","  1"
"358","USC00412617",2013-04-09,442708,"1215",2013-04-10,"1100","MINNESOTA",27,"Heavy Rain",169,"WINONA","ARX","",NA,"",43.87,-91.31,43.87,-91.31,0,3,"USD","DUMAS",35.8731,-101.9725,0.644452774340739,"KLSE","LA CROSSE",43.87,-91.25,"WI",4.81510717337784,0,"  2","  1"
"359","USC00412617",2013-04-09,442717,"1115",2013-04-10,"1200","MINNESOTA",27,"Heavy Rain",55,"HOUSTON","ARX","",NA,"",43.61,-91.62,43.61,-91.62,0,3,"USD","DUMAS",35.8731,-101.9725,0.644452774340739,"KDEH","DECORAH",43.28,-91.73,"IA",37.7959041367948,0,"  2","  1"
"360","USC00412617",2013-04-09,442717,"1115",2013-04-10,"1200","MINNESOTA",27,"Heavy Rain",55,"HOUSTON","ARX","",NA,"",43.61,-91.62,43.61,-91.62,0,3,"USD","DUMAS",35.8731,-101.9725,0.644452774340739,"KDEH","DECORAH",43.28,-91.73,"IA",37.7959041367948,0,"  2","  1"
"361","USC00413368",2013-04-10,433423,"1700",2013-04-10,"1700","IOWA",19,"Heavy Rain",73,"GREENE","DMX","",NA,"",42.15,-94.48,42.15,-94.48,0,3,"USD","FRIONA",34.64,-102.7231,25.4430766655977,"KCIN","CARROLL",42.05,-94.78,"IA",27.1645650460786,0,"  4","  3"
"362","USC00413668",2013-08-07,476459,"0221",2013-08-08,"1421","KANSAS",20,"Heavy Rain",57,"FORD","DDC","",NA,"",37.5,-99.89,37.5,-99.89,0,3,"USD","GRAHAM",33.1203,-98.5669,3.82093583393305,"KDDC","DODGE CITY",37.77,-99.97,"KS",30.8725747978062,0,"  0","  2"
"363","USC00413787",2013-02-12,438024,"2145",2013-02-12,"0145","ALABAMA",1,"Heavy Rain",91,"MARENGO","BMX","",NA,"",32.2615,-87.8942,32.2615,-87.8942,0,3,"USD","GRUVER",36.2631,-101.405,1.14875546938703,"KNMM","MERIDIAN NAS",32.55,-88.57,"MS",71.1721576223518,2,"  4","  6"
"364","USC00413787",2013-04-09,442731,"1200",2013-04-10,"1200","MINNESOTA",27,"Heavy Rain",169,"WINONA","ARX","",NA,"",44.16,-91.81,44.16,-91.81,0,3,"USD","GRUVER",36.2631,-101.405,19.6804271563292,"KONA","WINONA_MUNI",44.08,-91.7,"MN",12.5133251943643,0,"  2","  1"
"365","USC00413787",2013-10-14,476620,"2202",2013-10-14,"0045","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4431,-157.9889,21.3164,-158.0795,0,3,"USD","GRUVER",36.2631,-101.405,20.8243233274525,"PHHI","WHEELER AFB",21.48,-158.03,"HI",5.91639003147067,1,"  1","  0"
"366","USC00414098",2013-04-09,433385,"1215",2013-04-09,"1215","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.36,-93.57,41.36,-93.57,0,3,"USD","HEREFORD",34.8172,-102.4003,24.4546721142143,"KDSM","DES MOINES",41.53,-93.65,"IA",20.067193159314,0,"  2","  2"
"367","USC00414098",2013-04-17,434984,"1952",2013-04-17,"1952","IOWA",19,"Heavy Rain",51,"DAVIS","DMX","",NA,"",40.8,-92.48,40.8,-92.48,10,3,"USD","HEREFORD",34.8172,-102.4003,24.4546721142143,"KOTM","OTTUMWA",41.1,-92.45,"IA",33.4909644806522,0,"  1","  2"
"368","USC00414098",2013-09-20,469916,"0600",2013-09-21,"0559","ARKANSAS",5,"Heavy Rain",95,"MONROE","LZK","",NA,"",34.7209,-91.3498,34.73,-91.1,0,3,"USD","HEREFORD",34.8172,-102.4003,28.3515318484765,"KSGT","STUTTGART",34.6,-91.57,"AR",24.241634606834,3,"  0","  0"
"369","USC00414570",2013-07-19,466687,"1900",2013-07-19,"2300","FLORIDA",12,"Heavy Rain",35,"FLAGLER","JAX","",NA,"",29.51,-81.25,29.51,-81.25,0,3,"USD","JAYTON",33.2544,-100.5725,0.851914520660411,"KDAB","DAYTONA BEACH",29.18,-81.05,"FL",41.5466641123153,2,"  1","  0"
"370","USC00415477",2013-07-04,471626,"0030",2013-07-04,"0030","TENNESSEE",47,"Heavy Rain",127,"MOORE","HUN","",NA,"",35.3,-86.36,35.3,-86.36,0,3,"USD","MADISONVILLE",30.9392,-95.9203,21.6430947631969,"KMDQ","MADISON CNTY EXEC",34.86,-86.56,"AL",52.259439557705,0,"  2","  0"
"371","USC00415821",2013-06-15,459721,"0015",2013-06-15,"0215","WISCONSIN",55,"Heavy Rain",139,"WINNEBAGO","GRB","",NA,"",44.1711,-88.4548,44.1711,-88.4548,0,3,"USD","MEMPHIS",34.7261,-100.5372,0.945027429003713,"KATW","APPLETON",44.27,-88.52,"WI",12.1764145710008,0,"  0","  0"
"372","USC00415989",2013-08-01,474855,"0100",2013-08-02,"0100","MONTANA",30,"Heavy Rain",27,"FERGUS","TFX","",NA,"",46.8165,-109.5157,46.8165,-109.5157,0,3,"USD","MOBEETIE 7 N",35.625,-100.4464,9.76543416599664,"KLWT","LEWISTOWN",47.05,-109.45,"MT",26.4685231020642,0,"  0","  2"
"373","USC00416210",2013-04-09,442258,"1140",2013-04-10,"1200","WISCONSIN",55,"Heavy Rain",123,"VERNON","ARX","",NA,"",43.57,-90.64,43.57,-90.64,0,3,"USD","NAVARRO MILLS DAM",31.9611,-96.6881,5.56943812631574,"KCMY","MCCOY AAF",43.97,-90.73,"WI",45.1117026070478,0,"  1","  0"
"374","USC00416950",2013-08-04,475467,"0826",2013-08-04,"0826","KANSAS",20,"Heavy Rain",83,"HODGEMAN","DDC","",NA,"",38.08,-100.13,38.08,-100.13,0,3,"USD","PERRYTON",36.3897,-100.8239,0.84369885869414,"KDDC","DODGE CITY",37.77,-99.97,"KS",37.2594485817924,0,"  0","  0"
"375","USC00416950",2013-08-07,461881,"0601",2013-08-07,"0737","MISSOURI",29,"Heavy Rain",161,"PHELPS","SGF","",NA,"",37.95,-91.77,37.95,-91.77,0,3,"USD","PERRYTON",36.3897,-100.8239,2.42649582814024,"KVIH","VICHY-ROLLA",38.13,-91.77,"MO",20.0375083427887,2,"  4","  2"
"376","USC00417060",2013-06-19,463242,"0950",2013-06-19,"1120","TEXAS",48,"Heavy Rain",65,"CARSON","AMA","",NA,"",35.57,-101.18,35.57,-101.18,0,3,"USD","PITCHFORK RCH",33.5992,-100.5319,5.43233830255598,"KPPA","PAMPA/PERRY LEFORS",35.61,-101,"TX",16.8919941679648,0,"  1","  3"
"377","USC00417079",2013-06-09,457439,"1925",2013-06-09,"1935","KENTUCKY",21,"Heavy Rain",129,"LEE","JKL","",NA,"",37.58,-83.72,37.58,-83.72,0,3,"USD","PLAINVIEW",34.1892,-101.7022,1.93062529375825,"KJKL","JACKSON",37.6,-83.32,"KY",35.3537985477608,1,"  1","  1"
"378","USC00417594",2013-08-28,475889,"2030",2013-08-28,"2030","PENNSYLVANIA",42,"Heavy Rain",5,"ARMSTRONG","PBZ","",NA,"",41.01,-79.63,41.01,-79.63,0,3,"USD","RICHMOND",29.5839,-95.7553,0.671365480235361,"KBTP","BUTLER_CO.",40.78,-79.95,"PA",37.156559325529,6,"  1","  1"
"379","USC00418040",2013-06-07,465333,"0300",2013-06-07,"0550","TEXAS",48,"Heavy Rain",381,"RANDALL","AMA","",NA,"",35.1723,-101.9018,35.0889,-101.8597,0,3,"USD","SANFORD DAM",35.7047,-101.5492,15.3656906391963,"KAMA","AMARILLO",35.23,-101.7,"TX",19.4476336596825,0,"  2","  1"
"380","USC00418040",2013-08-01,474857,"0200",2013-08-02,"0200","MONTANA",30,"Heavy Rain",101,"TOOLE","TFX","",NA,"",48.75,-111.5724,48.75,-111.5724,0,3,"USD","SANFORD DAM",35.7047,-101.5492,9.48966613275275,"KCTB","CUTBANK",48.6,-112.37,"MT",60.9607312821373,2,"  0","  1"
"381","USC00418040",2013-10-02,477579,"0300",2013-10-03,"1100","NEBRASKA",31,"Heavy Rain",35,"CLAY","GID","",NA,"",40.35,-98.14,40.35,-98.14,0,3,"USD","SANFORD DAM",35.7047,-101.5492,9.48966613275275,"KHSI","HASTINGS",40.6,-98.43,"NE",37.115330709893,0,"  0","  0"
"382","USC00419101",2013-07-31,474021,"0200",2013-07-31,"0200","KANSAS",20,"Heavy Rain",93,"KEARNY","DDC","",NA,"",38.1,-101.27,38.1,-101.27,0,3,"USD","TOWN BLUFF DAM",30.7931,-94.1819,12.5774571805858,"KGCK","GARDEN CITY",37.93,-100.72,"KS",51.8159529438747,0,"  0","  0"
"383","USC00419101",2013-08-10,474879,"0600",2013-08-11,"0700","MONTANA",30,"Heavy Rain",13,"CASCADE","TFX","",NA,"",47.5302,-111.3152,47.5302,-111.3152,0,3,"USD","TOWN BLUFF DAM",30.7931,-94.1819,16.1210434997703,"KGTF","GREAT FALLS",47.48,-111.37,"MT",6.94336275627762,0,"  0","  0"
"384","USC00419191",2013-05-26,442391,"1200",2013-05-26,"1200","IOWA",19,"Heavy Rain",127,"MARSHALL","DMX","",NA,"",42.04,-92.91,42.04,-92.91,0,3,"USD","TURKEY",34.3956,-100.8972,1.65221628662492,"KMIW","MARSHALLTOWN ARPT",42.11,-92.92,"IA",7.83605104298466,0,"  3","  2"
