"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat","Q24.f2","Q24.f6","judge1","judge2"
"510","USC00489604",2014-04-13,510896,"1715",2014-04-14,"0635","WISCONSIN",55,"Heavy Rain",23,"CRAWFORD","ARX","",NA,"",43.05,-91.13,43.05,-91.13,0,3,"USD","WHALEN DAM USBR",42.2494,-104.6281,17.6570359586162,"KPDC","PRAIRIE DU CHIEN",43.02,-91.12,"WI",3.4372799655835,3,"  2","  2",1,1
"511","USC00510305",2014-03-14,500065,"0324",2014-03-14,"0711","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0535,-155.7065,20.0318,-155.3379,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,4.2453358191657,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",34.5722258624471,0,"  0","  0",0,0
"512","USC00510305",2014-06-01,528868,"2010",2014-06-01,"0013","WISCONSIN",55,"Heavy Rain",15,"CALUMET","GRB","",NA,"",43.9865,-88.1196,43.9865,-88.1196,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,6.76278259289384,"KSBM","SHEBOYGAN",43.77,-87.84,"WI",32.9269183147105,0,"  0","  0",0,0
"513","USC00510305",2014-09-01,531745,"1200",2014-09-01,"1200","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",41.88,-93.82,41.88,-93.82,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,1.19992237097672,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",19.0865320445136,0,"  1","  1",-1,-1
"514","USC00510305",2014-12-27,553601,"0400",2014-12-28,"0700","ALABAMA",1,"Heavy Rain",73,"JEFFERSON","BMX","",NA,"",33.5191,-86.8068,33.5191,-86.8068,0,3,"USD","CAMP ERDMAN 841.16",21.5789,-158.2242,3.21735617837996,"KBHM","BIRMINGHAM",33.57,-86.75,"AL",7.73803865676019,0,"  0","  0",0,0
"515","USC00510470",2014-09-08,533358,"0800",2014-09-08,"1000","ARIZONA",4,"Heavy Rain",12,"LA PAZ","PSR","",NA,"",33.85,-113.57,33.85,-113.57,0,3,"USD","ELEELE 927",21.9058,-159.5789,0.950023790742401,"KBLH","BLYTHE",33.62,-114.72,"CA",109.495999077895,0,"  2","  0",-2,0
"516","USC00511125",2014-05-11,505887,"1703",2014-05-11,"1833","IOWA",19,"Heavy Rain",39,"CLARKE","DMX","",NA,"",41.01,-93.6,41.01,-93.6,0,3,"USD","HANA AP 355",20.7947,-156.0153,7.15048977768519,"KCNC","CHARITON",41.03,-93.37,"IA",19.4451997286897,2,"  0","  0",2,2
"517","USC00511125",2014-09-01,539231,"0145",2014-09-01,"0442","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5947,-157.9,21.425,-157.8248,0,3,"USD","HANA AP 355",20.7947,-156.0153,6.03530439372939,"PHHI","WHEELER AFB",21.48,-158.03,"HI",18.5534903548101,0,"  0","  1",0,-1
"518","USC00511339",2014-08-22,536569,"1300",2014-08-24,"1300","MONTANA",30,"Heavy Rain",45,"JUDITH BASIN","TFX","",NA,"",47.1,-110.06,47.1,-110.06,0,3,"USD","HAWI 168",20.2403,-155.8389,0.405166604398262,"KLWT","LEWISTOWN",47.05,-109.45,"MT",46.5795972895792,0,"  4","  1",-4,-1
"519","USC00511339",2014-08-22,536569,"1300",2014-08-24,"1300","MONTANA",30,"Heavy Rain",45,"JUDITH BASIN","TFX","",NA,"",47.1,-110.06,47.1,-110.06,0,3,"USD","HAWI 168",20.2403,-155.8389,0.405166604398262,"KLWT","LEWISTOWN",47.05,-109.45,"MT",46.5795972895792,0,"  4","  1",-4,-1
"520","USC00511339",2014-08-22,536538,"0131",2014-08-23,"1331","MONTANA",30,"Heavy Rain",43,"JEFFERSON","TFX","",NA,"",46.52,-111.9,46.52,-111.9,0,3,"USD","HAWI 168",20.2403,-155.8389,0.405166604398262,"KHLN","HELENA",46.6,-112,"MT",11.7429448745459,0,"  3","  2",-3,-2
"521","USC00511339",2014-08-22,536538,"0131",2014-08-23,"1331","MONTANA",30,"Heavy Rain",43,"JEFFERSON","TFX","",NA,"",46.52,-111.9,46.52,-111.9,0,3,"USD","HAWI 168",20.2403,-155.8389,0.405166604398262,"KHLN","HELENA",46.6,-112,"MT",11.7429448745459,0,"  3","  2",-3,-2
"522","USC00511339",2014-09-08,543463,"1000",2014-09-09,"1200","NORTH CAROLINA",37,"Heavy Rain",41,"CHOWAN","AKQ","",NA,"",36.22,-76.62,36.22,-76.62,0,3,"USD","HAWI 168",20.2403,-155.8389,0.858271827939726,"KEDE","EDENTON",36.03,-76.57,"NC",21.6232420042081,0,"  4","  1",-4,-1
"523","USC00511339",2014-09-23,544419,"0945",2014-09-23,"1200","KANSAS",20,"Heavy Rain",51,"ELLIS","DDC","",NA,"",38.88,-99.33,38.88,-99.33,0,3,"USD","HAWI 168",20.2403,-155.8389,4.46507795198494,"KHYS","HAYS",38.85,-99.27,"KS",6.18052146099607,0,"  0","  0",0,0
"524","USC00511339",2014-09-23,544419,"0945",2014-09-23,"1200","KANSAS",20,"Heavy Rain",51,"ELLIS","DDC","",NA,"",38.88,-99.33,38.88,-99.33,0,3,"USD","HAWI 168",20.2403,-155.8389,4.46507795198494,"KHYS","HAYS",38.85,-99.27,"KS",6.18052146099607,0,"  0","  0",0,0
"525","USC00511339",2014-09-23,544416,"0945",2014-09-23,"1145","KANSAS",20,"Heavy Rain",51,"ELLIS","DDC","",NA,"",38.86,-99.28,38.86,-99.28,0,3,"USD","HAWI 168",20.2403,-155.8389,1.15649372941247,"KHYS","HAYS",38.85,-99.27,"KS",1.41091907074868,0,"  0","  0",0,0
"526","USC00511339",2014-09-23,544416,"0945",2014-09-23,"1145","KANSAS",20,"Heavy Rain",51,"ELLIS","DDC","",NA,"",38.86,-99.28,38.86,-99.28,0,3,"USD","HAWI 168",20.2403,-155.8389,1.15649372941247,"KHYS","HAYS",38.85,-99.27,"KS",1.41091907074868,0,"  0","  0",0,0
"527","USC00511339",2014-09-27,539256,"0241",2014-09-27,"0458","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.2626,-155.403,19.0463,-155.5983,0,3,"USD","HAWI 168",20.2403,-155.8389,1.1380899725915,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",59.6259755153443,3,"  1","  0",2,3
"528","USC00511339",2014-10-10,543692,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",133,"NEOSHO","ICT","",NA,"",37.55,-95.27,37.55,-95.27,0,3,"USD","HAWI 168",20.2403,-155.8389,2.07047460327852,"KCNU","CHANUTE",37.67,-95.48,"KS",22.8340935561827,0,"  4","  4",-4,-4
"529","USC00511339",2014-10-10,543692,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",133,"NEOSHO","ICT","",NA,"",37.55,-95.27,37.55,-95.27,0,3,"USD","HAWI 168",20.2403,-155.8389,2.07047460327852,"KCNU","CHANUTE",37.67,-95.48,"KS",22.8340935561827,0,"  4","  4",-4,-4
"530","USC00511339",2014-10-10,543692,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",133,"NEOSHO","ICT","",NA,"",37.55,-95.27,37.55,-95.27,0,3,"USD","HAWI 168",20.2403,-155.8389,2.07047460327852,"KCNU","CHANUTE",37.67,-95.48,"KS",22.8340935561827,0,"  4","  4",-4,-4
"531","USC00511339",2014-10-10,543708,"1300",2014-10-10,"1300","KANSAS",20,"Heavy Rain",99,"LABETTE","ICT","",NA,"",37.18,-95.11,37.18,-95.11,0,3,"USD","HAWI 168",20.2403,-155.8389,0.779559159421519,"KPPF","PARSONS",37.33,-95.52,"KS",39.9816649398572,0,"  3","  5",-3,-5
"532","USC00511339",2014-10-10,543708,"1300",2014-10-10,"1300","KANSAS",20,"Heavy Rain",99,"LABETTE","ICT","",NA,"",37.18,-95.11,37.18,-95.11,0,3,"USD","HAWI 168",20.2403,-155.8389,0.779559159421519,"KPPF","PARSONS",37.33,-95.52,"KS",39.9816649398572,0,"  3","  5",-3,-5
"533","USC00511339",2014-10-10,543708,"1300",2014-10-10,"1300","KANSAS",20,"Heavy Rain",99,"LABETTE","ICT","",NA,"",37.18,-95.11,37.18,-95.11,0,3,"USD","HAWI 168",20.2403,-155.8389,0.779559159421519,"KPPF","PARSONS",37.33,-95.52,"KS",39.9816649398572,0,"  3","  5",-3,-5
"534","USC00511339",2014-10-10,543688,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",125,"MONTGOMERY","ICT","",NA,"",37.23,-95.71,37.23,-95.71,0,3,"USD","HAWI 168",20.2403,-155.8389,2.18448910064567,"KPPF","PARSONS",37.33,-95.52,"KS",20.1778398117513,0,"  3","  5",-3,-5
"535","USC00511339",2014-10-10,543688,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",125,"MONTGOMERY","ICT","",NA,"",37.23,-95.71,37.23,-95.71,0,3,"USD","HAWI 168",20.2403,-155.8389,2.18448910064567,"KPPF","PARSONS",37.33,-95.52,"KS",20.1778398117513,0,"  3","  5",-3,-5
"536","USC00511339",2014-10-10,543688,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",125,"MONTGOMERY","ICT","",NA,"",37.23,-95.71,37.23,-95.71,0,3,"USD","HAWI 168",20.2403,-155.8389,2.18448910064567,"KPPF","PARSONS",37.33,-95.52,"KS",20.1778398117513,0,"  3","  5",-3,-5
"537","USC00511856",2014-08-14,541987,"2300",2014-08-14,"0145","ARIZONA",4,"Heavy Rain",1,"APACHE","FGZ","",NA,"",34.34,-109.74,34.4572,-109.4623,0,3,"USD","HONOKAA TOWN 215",20.085,-155.4825,2.14191001136721,"KSOW","SHOW LOW",34.27,-110,"AZ",25.1462090424533,0,"  4","  2",-4,-2
"538","USC00512410",2014-06-11,527937,"2145",2014-06-11,"2145","VIRGINIA",51,"Heavy Rain",149,"PRINCE GEORGE","AKQ","",NA,"",37.12,-77.23,37.12,-77.23,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,1.66077179175383,"KAKQ","WAKEFIELD",36.98,-77,"VA",25.6991742177201,1,"  1","  3",0,-2
"539","USC00512410",2014-08-06,525687,"0030",2014-08-06,"0030","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.61,-93.86,41.61,-93.86,0,3,"USD","KAENA POINT 841.3",21.5611,-158.2383,3.8195788079748,"KDSM","DES MOINES",41.53,-93.65,"IA",19.6262635412841,0,"  2","  0",-2,0
"540","USC00512595",2014-01-30,498450,"1635",2014-01-31,"1635","CALIFORNIA",6,"Heavy Rain",31,"KINGS","HNX","",NA,"",36.29,-119.79,36.29,-119.79,0,3,"USD","KAHUNA FALLS 138.2",19.8583,-155.1608,4.55578913260709,"KNLC","LEMOORE NAS",36.33,-119.95,"CA",15.0274933268669,4,"  0","  0",4,4
"541","USC00512595",2014-08-02,527723,"2250",2014-08-02,"0130","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.66,-112.01,33.66,-112.01,0,3,"USD","KAHUNA FALLS 138.2",19.8583,-155.1608,4.57803652141925,"KDVT","DEER VLY/PHOENIX",33.69,-112.07,"AZ",6.48447384495342,6,"  0","  0",6,6
"542","USC00512595",2014-10-10,543687,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",99,"LABETTE","ICT","",NA,"",37.27,-95.48,37.27,-95.48,0,3,"USD","KAHUNA FALLS 138.2",19.8583,-155.1608,4.59571848507348,"KPPF","PARSONS",37.33,-95.52,"KS",7.56026108662752,1,"  3","  5",-2,-4
"543","USC00512802",2014-06-19,514097,"2104",2014-06-19,"2204","IOWA",19,"Heavy Rain",49,"DALLAS","DMX","",NA,"",41.82,-94.22,41.82,-94.22,0,3,"USD","KAIWIKI HOMESTEAD 89.11",19.7508,-155.1361,4.67176485799926,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",39.9292549345762,3,"  0","  0",3,3
"544","USC00512802",2014-10-02,538643,"1122",2014-10-02,"1122","MISSOURI",29,"Heavy Rain",15,"BENTON","SGF","",NA,"",38.46,-93.2,38.46,-93.2,0,3,"USD","KAIWIKI HOMESTEAD 89.11",19.7508,-155.1361,2.39967556268119,"KDMO","SEDALIA",38.7,-93.1,"MO",28.0982213463727,1,"  1","  2",0,-1
"545","USC00512802",2014-10-10,543710,"1330",2014-10-10,"1330","KANSAS",20,"Heavy Rain",19,"CHAUTAUQUA","ICT","",NA,"",37.02,-96.18,37.02,-96.18,0,3,"USD","KAIWIKI HOMESTEAD 89.11",19.7508,-155.1361,3.90119205064308,"KBVO","BARTLESVILLE",36.75,-96,"OK",34.0622528775648,1,"  2","  5",-1,-4
"546","USC00512896",2014-04-03,506181,"1219",2014-04-03,"1511","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.3398,-155.3124,19.7465,-155.2258,0,3,"USD","KALAUPAPA 563",21.19,-156.9828,2.76860815096884,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",49.3765649707087,1,"  4","  4",-3,-3
"547","USC00513376",2014-06-17,513315,"1000",2014-06-17,"1000","MINNESOTA",27,"Heavy Rain",165,"WATONWAN","MPX","",NA,"",43.98,-94.63,43.98,-94.63,0,3,"USD","KAPUA 2.36",19.1444,-155.8494,3.61386021777574,"KJYG","ST. JAMES",43.98,-94.55,"MN",6.40828201464414,1,"  0","  1",1,0
"548","USC00513386",2014-07-29,533419,"2314",2014-07-29,"0030","NEW MEXICO",35,"Heavy Rain",17,"GRANT","EPZ","",NA,"",32.8072,-107.9201,32.8072,-107.9201,0,3,"USD","HANALEI 1117.8",22.1986,-159.495,2.01837451361449,"KSVC","SILVER CITY",32.63,-108.17,"NM",30.608746861143,0,"  3","  0",-3,0
"549","USC00513872",2014-09-10,539233,"0610",2014-09-10,"0807","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.22,-155.8823,19.8876,-155.8115,0,3,"USD","KEAAU 92",19.6328,-155.0339,1.72650733419787,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",60.0615352828732,0,"  0","  1",0,-1
"550","USC00513910",2014-01-30,498448,"1634",2014-01-31,"1634","CALIFORNIA",6,"Heavy Rain",19,"FRESNO","HNX","",NA,"",36.81,-119.65,36.81,-119.65,0,3,"USD","KEAHUA 410",20.8611,-156.3828,1.62492221571669,"KFAT","FRESNO",36.77,-119.72,"CA",7.66615270831986,5,"  0","  0",5,5
"551","USC00513910",2014-06-18,521515,"1135",2014-06-19,"0530","IOWA",19,"Heavy Rain",191,"WINNESHIEK","ARX","",NA,"",43.15,-91.72,43.15,-91.72,0,3,"USD","KEAHUA 410",20.8611,-156.3828,2.6917182868883,"KDEH","DECORAH",43.28,-91.73,"IA",14.4942565295692,0,"  4","  4",-4,-4
"552","USC00513910",2014-08-27,530822,"1344",2014-08-27,"1344","IOWA",19,"Heavy Rain",173,"TAYLOR","DMX","",NA,"",40.67,-94.72,40.67,-94.72,0,3,"USD","KEAHUA 410",20.8611,-156.3828,3.35993401412968,"KICL","CLARINDA",40.72,-95.03,"IA",26.7499130225898,0,"  1","  3",-1,-3
"553","USC00513910",2014-10-13,539427,"0303",2014-10-13,"0303","IOWA",19,"Heavy Rain",99,"JASPER","DMX","",NA,"",41.69,-93.07,41.69,-93.07,0,3,"USD","KEAHUA 410",20.8611,-156.3828,2.64518073442471,"KTNU","NEWTON_MUNI",41.68,-93.02,"IA",4.30321690819321,0,"  0","  0",0,0
"554","USC00514489",2014-10-10,543685,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",99,"LABETTE","ICT","",NA,"",37.05,-95.21,37.05,-95.21,0,3,"USD","KIHEI 311",20.7911,-156.4422,7.67417188345416,"KCFV","COFFEYVILLE",37.09,-95.56,"KS",31.4048791100345,0,"  3","  5",-3,-5
"555","USC00514500",2014-01-30,498451,"1741",2014-01-31,"1741","CALIFORNIA",6,"Heavy Rain",43,"MARIPOSA","HNX","",NA,"",37.47,-119.74,37.47,-119.74,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.37658417575082,"KMAE","MADERA",36.98,-120.12,"CA",64.1082047894426,3,"  0","  0",3,3
"556","USC00514500",2014-03-17,501650,"2102",2014-03-18,"2102","FLORIDA",12,"Heavy Rain",1,"ALACHUA","JAX","",NA,"",29.67,-82.42,29.67,-82.42,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.5242206361775,"KGNV","GAINSVILLE",29.68,-82.27,"FL",14.5505951256049,1,"  1","  1",0,0
"557","USC00514500",2014-07-15,537856,"1900",2014-07-15,"2120","ARIZONA",4,"Heavy Rain",5,"COCONINO","FGZ","",NA,"",35.2835,-111.4821,35.4195,-111.67,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,5.46782131998272,"KFLG","FLAGSTAFF",35.13,-111.67,"AZ",24.1676869493925,1,"  1","  0",0,1
"558","USC00514500",2014-09-30,539262,"2354",2014-09-30,"0338","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.1749,-159.3292,21.9623,-159.6533,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,3.15969023422454,"PHLI","LIHUE",21.98,-159.35,"HI",21.8020097268789,1,"  1","  1",0,0
"559","USC00514561",2014-06-20,530482,"0300",2014-06-21,"1100","NEBRASKA",31,"Heavy Rain",1,"ADAMS","GID","",NA,"",40.6,-98.49,40.6,-98.49,0,3,"USD","KILAUEA 1134",22.2139,-159.4044,0.689593919510096,"KHSI","HASTINGS",40.6,-98.43,"NE",5.07130162025083,2,"  3","  4",-1,-2
"560","USC00514680",2014-03-21,500326,"0849",2014-03-22,"1145","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.2367,-155.8383,19.7817,-155.1036,0,3,"USD","KOHALA MISSION 175.1",20.225,-155.7933,4.61325757615156,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",59.1106079084746,1,"  0","  0",1,1
"561","USC00514765",2014-06-18,525246,"1200",2014-06-19,"1200","WISCONSIN",55,"Heavy Rain",43,"GRANT","ARX","",NA,"",42.52,-90.54,42.52,-90.54,0,3,"USD","KONA VILLAGE 93.8",19.8186,-155.9892,3.35593156004599,"KDBQ","DUBUQUE",42.4,-90.7,"IA",18.7378760833553,0,"  1","  4",-1,-4
"562","USC00515000",2014-08-25,542105,"2145",2014-08-25,"2300","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.57,-113.17,34.4253,-113.17,0,3,"USD","KULA BRANCH STN 324.5",20.7583,-156.3211,3.95581078324516,"KPRC","PRESCOTT",34.65,-112.43,"AZ",68.3810837204023,0,"  0","  0",0,0
"563","USC00515004",2014-06-16,512411,"0100",2014-06-16,"0100","IOWA",19,"Heavy Rain",69,"FRANKLIN","DMX","",NA,"",42.74,-93.2,42.74,-93.2,0,3,"USD","KULA HOSPITAL 267",20.7008,-156.3561,2.13328360620214,"KCAV","CLARION",42.75,-93.77,"IA",46.6112770801794,0,"  4","  4",-4,-4
"564","USC00515260",2014-08-28,531155,"1200",2014-08-28,"1200","IOWA",19,"Heavy Rain",29,"CASS","DMX","",NA,"",41.41,-95.05,41.41,-95.05,0,3,"USD","LALAMILO FLD OF 191.1",20.0131,-155.6686,2.28728512136503,"KAIO","ATLANTIC",41.4,-95.05,"IA",1.11319490793267,0,"  4","  4",-4,-4
"565","USC00515330",2014-03-21,500325,"0440",2014-03-21,"0659","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.2367,-155.8383,19.9943,-155.2712,0,3,"USD","LANIHAU 68.2",19.6633,-155.9603,4.06935626355202,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",59.1106079084746,0,"  0","  0",0,0
"566","USC00515330",2014-06-20,530484,"0300",2014-06-21,"1200","NEBRASKA",31,"Heavy Rain",1,"ADAMS","GID","",NA,"",40.648,-98.3842,40.648,-98.3842,0,3,"USD","LANIHAU 68.2",19.6633,-155.9603,3.19827725539478,"KHSI","HASTINGS",40.6,-98.43,"NE",6.59741137694744,0,"  3","  4",-3,-4
"567","USC00515715",2014-07-06,535007,"1930",2014-07-06,"2030","ARIZONA",4,"Heavy Rain",5,"COCONINO","FGZ","",NA,"",35.0498,-111.7106,34.9963,-111.7377,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.08308277346354,"KFLG","FLAGSTAFF",35.13,-111.67,"AZ",9.66345125303899,2,"  2","  0",0,2
"568","USC00515715",2014-08-09,539627,"1300",2014-08-10,"1300","NEBRASKA",31,"Heavy Rain",61,"FRANKLIN","GID","",NA,"",40.1388,-98.8276,40.1388,-98.8276,15,3,"USD","MAHINAHINA 466",20.9594,-156.6505,3.37911873564821,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",54.952078417417,3,"  4","  4",-1,-1
"569","USC00515715",2014-09-13,544041,"2245",2014-09-13,"2345","SOUTH CAROLINA",45,"Heavy Rain",47,"GREENWOOD","GSP","",NA,"",34.13,-82.13,34.13,-82.13,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.12292724152337,"KGRD","GREENWOOD",34.24,-82.15,"SC",12.3828721646329,0,"  2","  0",-2,0
"570","USC00515715",2014-09-26,539255,"1601",2014-09-26,"1748","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",21.9819,-159.7368,21.9126,-159.5036,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,1.44792002330638,"PHLI","LIHUE",21.98,-159.35,"HI",39.9289441766722,3,"  1","  1",2,2
"571","USC00515715",2014-10-10,543684,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",19,"CHAUTAUQUA","ICT","",NA,"",37.13,-96.18,37.13,-96.18,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,8.24808851829666,"KBVO","BARTLESVILLE",36.75,-96,"OK",45.2315789324942,1,"  2","  5",-1,-4
"572","USC00515715",2014-10-10,543684,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",19,"CHAUTAUQUA","ICT","",NA,"",37.13,-96.18,37.13,-96.18,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,8.24808851829666,"KBVO","BARTLESVILLE",36.75,-96,"OK",45.2315789324942,1,"  2","  5",-1,-4
"573","USC00515715",2014-10-10,543689,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",35,"COWLEY","ICT","",NA,"",37.11,-97.15,37.11,-97.15,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.63951566068438,"KWLD","WINFIELD",37.1,-97,"KS",13.3635607755924,1,"  1","  1",0,0
"574","USC00515715",2014-10-10,543689,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",35,"COWLEY","ICT","",NA,"",37.11,-97.15,37.11,-97.15,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,6.63951566068438,"KWLD","WINFIELD",37.1,-97,"KS",13.3635607755924,1,"  1","  1",0,0
"575","USC00515715",2014-12-03,551360,"1054",2014-12-03,"1054","CALIFORNIA",6,"Heavy Rain",85,"SANTA CLARA","MTR","",NA,"",37.26,-122.04,37.2586,-122.0389,0,3,"USD","MAHINAHINA 466",20.9594,-156.6505,5.80615472976739,"KSJC","SAN JOSE",37.36,-121.92,"CA",15.3885147902427,2,"  4","  5",-2,-3
"576","USC00515758",2014-09-04,542734,"1100",2014-09-05,"1100","MICHIGAN",26,"Heavy Rain",43,"DICKINSON","MQT","",NA,"",45.83,-88,45.83,-88,0,3,"USD","MAKAHA CTRY CLUB 800.3",21.4783,-158.1964,0.828381397498282,"KIMT","IRON MOUNTAIN",45.82,-88.12,"MI",9.37511190095607,0,"  0","  0",0,0
"577","USC00516190",2014-06-03,510319,"1757",2014-06-04,"1757","IOWA",19,"Heavy Rain",3,"ADAMS","DMX","",NA,"",40.98,-94.73,40.98,-94.73,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,5.67487437826474,"KCSQ","CRESTON",41.02,-94.37,"IA",30.5709959846727,0,"  4","  4",-4,-4
"578","USC00516190",2014-07-08,535011,"2000",2014-07-08,"2040","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.2434,-112.33,34.1566,-112.33,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,0.924391835921202,"KPRC","PRESCOTT",34.65,-112.43,"AZ",46.1840421954536,0,"  1","  0",-1,0
"579","USC00516190",2014-09-23,544418,"0945",2014-09-23,"1200","KANSAS",20,"Heavy Rain",51,"ELLIS","DDC","",NA,"",38.88,-99.33,38.88,-99.33,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,1.4262013075498,"KHYS","HAYS",38.85,-99.27,"KS",6.18052146099607,1,"  0","  0",1,1
"580","USC00516190",2014-10-10,543691,"1200",2014-10-10,"1200","KANSAS",20,"Heavy Rain",35,"COWLEY","ICT","",NA,"",37.18,-96.72,37.18,-96.72,0,3,"USD","MAUNA LOA 511",21.1328,-157.2133,2.13463633927887,"KWLD","WINFIELD",37.1,-97,"KS",26.3948469607421,0,"  1","  1",-1,-1
"581","USC00516529",2014-06-16,523285,"0000",2014-06-17,"0000","MONTANA",30,"Heavy Rain",1,"BEAVERHEAD","TFX","",NA,"",45.48,-112.69,45.48,-112.69,0,3,"USD","MOLOAA 1145",22.1797,-159.3319,0.601802648953336,"KDLN","DILLON",45.25,-112.55,"MT",27.8465849981327,3,"  0","  0",3,3
"582","USC00517421",2014-05-16,523743,"1000",2014-05-16,"2200","MARYLAND",24,"Heavy Rain",47,"WORCESTER","AKQ","",NA,"",38.33,-75.08,38.33,-75.08,0,3,"USD","PAHALA 21",19.1986,-155.4778,2.62841993114205,"KOXB","OCEAN CITY",38.31,-75.12,"MD",4.14260335208716,0,"  0","  4",0,-4
"583","USC00517421",2014-05-26,512642,"2305",2014-05-26,"0035","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",21.903,-159.5702,22.1939,-159.5929,0,3,"USD","PAHALA 21",19.1986,-155.4778,3.47406037109645,"PHLI","LIHUE",21.98,-159.35,"HI",24.299044823281,0,"  1","  1",-1,-1
"584","USC00517566",2014-10-10,543693,"1230",2014-10-10,"1230","KANSAS",20,"Heavy Rain",205,"WILSON","ICT","",NA,"",37.42,-95.68,37.42,-95.68,0,3,"USD","PAIA 406",20.8964,-156.3792,1.30278406381431,"KPPF","PARSONS",37.33,-95.52,"KS",17.3411280822513,0,"  3","  5",-3,-5
"585","USC00518055",2014-05-16,523741,"0700",2014-05-16,"2200","NORTH CAROLINA",37,"Heavy Rain",139,"PASQUOTANK","AKQ","",NA,"",36.27,-76.18,36.27,-76.18,0,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,5.99493921746702,"KECG","ELIZABETH CITY",36.27,-76.18,"NC",0,1,"  0","  4",1,-3
