State Name,County Name,County FIPS,Year,Month,CropDmg,CropDmg(ADJ 2009),CropDmgPerCapita(ADJ 2009),PropertyDmg,PropertyDmg(ADJ 2009),PropertyDmgPerCapita(ADJ 2009),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records
GEORGIA,Fayette,'13113',2011,8,0.00000,0.00000,0.00000,1000.00000,953.76000,0.00890,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
GEORGIA,Franklin,'13119',2015,10,0.00000,0.00000,0.00000,25000.00000,22628.86000,1.01425,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
GEORGIA,Fulton,'13121',2011,7,0.00000,0.00000,0.00000,500000.00000,476878.18000,0.50179,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
GEORGIA,Glynn,'13127',2010,8,0.00000,0.00000,0.00000,30000.00000,29515.86000,0.36986,4.00000,0.00005,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000,1
GEORGIA,Screven,'13251',2013,7,0.00000,0.00000,0.00000,10000.00000,9209.30000,0.64781,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
IDAHO,Bannock,'16005',2014,8,2000000.00000,1812457.76000,21.74593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Bingham,'16011',2014,8,4000000.00000,3624915.52000,80.07501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Blaine,'16013',2014,8,4500000.00000,4078029.96000,189.83474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Bonneville,'16019',2014,8,6000000.00000,5437373.28000,50.05729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Butte,'16023',2014,8,3000000.00000,2718686.64000,1036.87515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Caribou,'16029',2014,8,3000000.00000,2718686.64000,397.64321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Cassia,'16031',2014,8,6000000.00000,5437373.28000,230.98442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Clark,'16033',2014,8,4000000.00000,3624915.52000,4180.98676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Custer,'16037',2014,8,3000000.00000,2718686.64000,656.68759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Fremont,'16043',2014,8,2000000.00000,1812457.76000,140.86094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Jefferson,'16051',2014,8,4000000.00000,3624915.52000,134.15179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Latah,'16057',2012,3,0.00000,0.00000,0.00000,13000.00000,12147.45000,0.31835,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
IDAHO,Lewis,'16061',2010,6,0.00000,0.00000,0.00000,70000.00000,68870.33000,18.04305,0.00000,0.00000,0.00000,0.00000,9.00000,0.00000,0.00000,9.00000,0.00000,4
IDAHO,Lincoln,'16063',2014,8,3000000.00000,2718686.64000,511.41585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Madison,'16065',2014,8,2000000.00000,1812457.76000,47.64861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Minidoka,'16067',2014,8,4000000.00000,3624915.52000,178.36518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Nez Perce,'16069',2015,6,0.00000,0.00000,0.00000,100.00000,90.52000,0.00226,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
IDAHO,Oneida,'16071',2014,8,3000000.00000,2718686.64000,649.78170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Power,'16077',2014,8,7000000.00000,6343602.16000,832.82160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
IDAHO,Teton,'16081',2014,8,2000000.00000,1812457.76000,175.26910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000,0.00000,0.00000,0.00000,31.00000,1
ILLINOIS,Cook,'17031',2010,7,0.00000,0.00000,0.00000,330000.00000,324674.44000,0.06245,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
ILLINOIS,Cook,'17031',2013,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1
ILLINOIS,Franklin,'17055',2013,6,0.00000,0.00000,0.00000,13000.00000,11972.09000,0.30254,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
ILLINOIS,Franklin,'17055',2013,7,0.00000,0.00000,0.00000,5000.00000,4604.65000,0.11636,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
ILLINOIS,Jackson,'17077',2015,3,0.00000,0.00000,0.00000,30000.00000,27154.63000,0.45744,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
ILLINOIS,Jefferson,'17081',2011,6,0.00000,0.00000,0.00000,50000.00000,47687.82000,1.22935,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
ILLINOIS,Massac,'17127',2011,2,0.00000,0.00000,0.00000,50000.00000,47687.82000,3.11441,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
ILLINOIS,Massac,'17127',2013,6,0.00000,0.00000,0.00000,3000.00000,2762.79000,0.18443,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
ILLINOIS,Pope,'17151',2011,4,0.00000,0.00000,0.00000,40000.00000,38150.25000,8.56924,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
ILLINOIS,Wayne,'17191',2014,8,0.00000,0.00000,0.00000,5000.00000,4531.14000,0.27390,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
ILLINOIS,White,'17193',2011,5,0.00000,0.00000,0.00000,10000.00000,9537.56000,0.65227,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1

