prcp.id,year,prcp.prcp,freq
USC00208043,2002,4,15
USC00208043,2002,5,5
USC00208043,2002,6,1
USC00208043,2003,0,197
USC00208043,2003,1,57
USC00208043,2003,2,42
USC00208043,2003,3,35
USC00208043,2003,4,14
USC00208043,2003,5,7
USC00208043,2004,0,212
USC00208043,2004,1,43
USC00208043,2004,2,53
USC00208043,2004,3,31
USC00208043,2004,4,14
USC00208043,2004,5,8
USC00208043,2005,0,219
USC00208043,2005,1,36
USC00208043,2005,2,29
USC00208043,2005,3,23
USC00208043,2005,4,9
USC00208043,2005,5,5
USC00208043,2006,0,208
USC00208043,2006,1,55
USC00208043,2006,2,51
USC00208043,2006,3,26
USC00208043,2006,4,17
USC00208043,2006,5,2
USC00208043,2007,0,209
USC00208043,2007,1,37
USC00208043,2007,2,40
USC00208043,2007,3,31
USC00208043,2007,4,12
USC00208043,2007,5,3
USC00208043,2007,6,1
USC00208043,2008,0,194
USC00208043,2008,1,52
USC00208043,2008,2,53
USC00208043,2008,3,45
USC00208043,2008,4,12
USC00208043,2008,5,5
USC00208043,2009,0,224
USC00208043,2009,1,28
USC00208043,2009,2,61
USC00208043,2009,3,29
USC00208043,2009,4,19
USC00208043,2009,5,4
USC00208043,2010,0,228
USC00208043,2010,1,49
USC00208043,2010,2,47
USC00208043,2010,3,22
USC00208043,2010,4,14
USC00208043,2010,5,3
USC00208043,2010,6,2
USC00208043,2011,0,212
USC00208043,2011,1,56
USC00208043,2011,2,31
USC00208043,2011,3,23
USC00208043,2011,4,18
USC00208043,2011,5,5
USC00208043,2012,0,188
USC00208043,2012,1,58
USC00208043,2012,2,37
USC00208043,2012,3,23
USC00208043,2012,4,10
USC00208043,2012,5,6
USC00208043,2013,0,185
USC00208043,2013,1,36
USC00208043,2013,2,59
USC00208043,2013,3,26
USC00208043,2013,4,19
USC00208043,2013,5,5
USC00208043,2013,6,1
USC00208043,2014,0,75
USC00208043,2014,1,12
USC00208043,2014,2,19
USC00208043,2014,3,19
USC00208043,2014,4,5
USC00208345,2008,0,74
USC00208345,2008,1,26
USC00208345,2008,2,30
USC00208345,2008,3,14
USC00208345,2008,4,7
USC00208345,2009,0,200
USC00208345,2009,1,62
USC00208345,2009,2,43
USC00208345,2009,3,36
USC00208345,2009,4,12
USC00208345,2009,5,8
USC00208345,2010,0,222
USC00208345,2010,1,60
USC00208345,2010,2,46
USC00208345,2010,3,21
USC00208345,2010,4,12
USC00208345,2010,5,3
USC00208345,2010,6,1
USC00208345,2011,0,190
USC00208345,2011,1,66
USC00208345,2011,2,44
USC00208345,2011,3,18
USC00208345,2011,4,16
USC00208345,2011,5,5
USC00208680,2004,0,2
USC00208680,2004,1,35
USC00208680,2004,2,16
USC00208680,2004,3,14
USC00208680,2004,4,12
USC00208680,2005,0,2
USC00208680,2005,1,5
USC00208680,2005,2,1
USC00208680,2005,4,2
USC00208680,2006,1,1
USC00208680,2006,3,1
USC00208680,2008,0,58
USC00208680,2008,1,26
USC00208680,2008,2,9
USC00208680,2008,3,14
USC00208680,2008,4,4
USC00208680,2009,0,136
USC00208680,2009,1,42
USC00208680,2009,2,13
USC00208680,2009,3,11
USC00208680,2009,4,8
USC00208680,2009,5,2
USC00208680,2010,0,150
USC00208680,2010,1,44
USC00208680,2010,2,26
USC00208680,2010,3,4
USC00208680,2010,4,6
USC00208680,2010,5,5
USC00208680,2010,6,2
USC00208680,2011,0,97
USC00208680,2011,1,56
USC00208680,2011,2,20
USC00208680,2011,3,8
USC00208680,2011,4,5
USC00208680,2011,5,2
USC00208680,2012,0,80
USC00208680,2012,1,28
USC00208680,2012,2,16
USC00208680,2012,3,4
USC00208680,2012,4,4
USC00208680,2012,6,1
USC00208706,2005,0,96
USC00208706,2005,1,48
USC00208706,2005,2,21
USC00208706,2005,3,10
USC00208706,2005,4,5
USC00208706,2005,5,3
USC00208706,2005,6,1
USC00208706,2006,0,196
USC00208706,2006,1,101
USC00208706,2006,2,39
USC00208706,2006,3,15
USC00208706,2006,4,10
USC00208706,2006,5,4
USC00208706,2007,0,191
USC00208706,2007,1,96
USC00208706,2007,2,38
USC00208706,2007,3,24
USC00208706,2007,4,13
USC00208706,2007,5,2
USC00208706,2007,6,1
USC00208706,2008,0,191
USC00208706,2008,1,93
USC00208706,2008,2,48
USC00208706,2008,3,23
USC00208706,2008,4,7
USC00208706,2008,5,4
USC00208706,2009,0,205
USC00208706,2009,1,91
USC00208706,2009,2,40
USC00208706,2009,3,13
USC00208706,2009,4,11
USC00208706,2009,5,5
USC00208706,2010,0,214
USC00208706,2010,1,80
USC00208706,2010,2,36
USC00208706,2010,3,18
USC00208706,2010,4,12
USC00208706,2010,5,4
USC00208706,2010,6,1
USC00208706,2011,0,210
USC00208706,2011,1,98
USC00208706,2011,2,25
USC00208706,2011,3,15
USC00208706,2011,4,12
USC00208706,2011,5,5
USC00208706,2012,0,197
USC00208706,2012,1,92
USC00208706,2012,2,41
USC00208706,2012,3,20
USC00208706,2012,4,10
USC00208706,2012,5,6
USC00208706,2013,0,173
USC00208706,2013,1,106
USC00208706,2013,2,45
USC00208706,2013,3,20
USC00208706,2013,4,19
USC00208706,2013,5,2
USC00208706,2014,0,149
USC00208706,2014,1,54
USC00208706,2014,2,40
USC00208706,2014,3,19
USC00208706,2014,4,8
USC00208706,2014,5,1
USC00208706,2014,6,1
USC00209110,2004,0,92
USC00209110,2004,1,29
USC00209110,2004,2,11
USC00209110,2004,3,9
USC00209110,2004,4,9
USC00209110,2004,5,3
USC00209110,2005,0,244
USC00209110,2005,1,48
USC00209110,2005,2,33
USC00209110,2005,3,26
USC00209110,2005,4,12
USC00209110,2005,5,1
USC00209110,2005,6,1
USC00209110,2006,0,220
USC00209110,2006,1,59
USC00209110,2006,2,34
USC00209110,2006,3,27
USC00209110,2006,4,19
USC00209110,2006,5,6
USC00209110,2007,0,219
USC00209110,2007,1,77
USC00209110,2007,2,21
USC00209110,2007,3,19
USC00209110,2007,4,24
USC00209110,2007,5,5
USC00209110,2008,0,210
USC00209110,2008,1,68
USC00209110,2008,2,31
USC00209110,2008,3,34
USC00209110,2008,4,18
USC00209110,2008,5,3
USC00209110,2008,6,2
USC00209110,2009,0,228
USC00209110,2009,1,62
USC00209110,2009,2,26
USC00209110,2009,3,28
USC00209110,2009,4,13
USC00209110,2009,5,7
USC00209110,2009,6,1
USC00209110,2010,0,240
USC00209110,2010,1,55
USC00209110,2010,2,21
USC00209110,2010,3,25
USC00209110,2010,4,18
USC00209110,2010,5,5
USC00209110,2010,6,1
USC00209110,2011,0,186
USC00209110,2011,1,62
USC00209110,2011,2,34
USC00209110,2011,3,23
USC00209110,2011,4,26
USC00209110,2011,5,10
USC00209110,2011,6,4
USC00210146,2003,0,90
USC00210146,2003,1,16
USC00210146,2003,2,7
USC00210146,2003,3,5
USC00210146,2003,4,2
USC00210146,2004,0,253
USC00210146,2004,1,38
USC00210146,2004,2,24
USC00210146,2004,3,21
USC00210146,2004,4,16
USC00210146,2004,5,9
USC00210146,2004,6,2
USC00210146,2005,0,255
USC00210146,2005,1,44
USC00210146,2005,2,31
USC00210146,2005,3,13
USC00210146,2005,4,12
USC00210146,2005,5,8
USC00210146,2005,6,2
USC00210146,2006,0,266
USC00210146,2006,1,35
USC00210146,2006,2,24
USC00210146,2006,3,20
USC00210146,2006,4,13
USC00210146,2006,5,6
USC00210146,2006,6,1
USC00210146,2007,0,257
USC00210146,2007,1,38
USC00210146,2007,2,33
USC00210146,2007,3,14
USC00210146,2007,4,13
USC00210146,2007,5,6
USC00210146,2007,6,4
USC00210146,2008,0,245
USC00210146,2008,1,56
USC00210146,2008,2,29
USC00210146,2008,3,17
USC00210146,2008,4,12
USC00210146,2008,5,7
USC00210146,2009,0,257
USC00210146,2009,1,42
USC00210146,2009,2,31
USC00210146,2009,3,11
USC00210146,2009,4,11
USC00210146,2009,5,7
USC00210146,2009,6,1
USC00210146,2010,0,129
USC00210146,2010,1,22
USC00210146,2010,2,13
USC00210146,2010,3,12
USC00210146,2010,4,12
USC00210157,2e3,0,2
USC00210157,2e3,1,24
USC00210157,2e3,2,19
USC00210157,2e3,3,18
USC00210157,2e3,4,9
USC00210157,2e3,5,3
USC00210157,2e3,6,3
USC00210157,2001,0,86
USC00210157,2001,1,14
USC00210157,2001,2,7
USC00210157,2001,3,10
USC00210157,2001,4,5
USC00210157,2001,5,4
USC00210157,2002,0,255
USC00210157,2002,1,33
USC00210157,2002,2,16
USC00210157,2002,3,9
USC00210157,2002,4,12
USC00210157,2002,5,6
USC00210157,2002,6,2
USC00210157,2003,0,286
USC00210157,2003,1,34
USC00210157,2003,2,14
USC00210157,2003,3,12
USC00210157,2003,4,8
USC00210157,2003,5,5
USC00210157,2004,0,281
USC00210157,2004,1,29
USC00210157,2004,2,23
USC00210157,2004,3,12
USC00210157,2004,4,11
USC00210157,2004,5,6
USC00210157,2004,6,4
USC00210157,2005,0,281
USC00210157,2005,1,22
USC00210157,2005,2,22
USC00210157,2005,3,9
USC00210157,2005,4,15
USC00210157,2005,5,6
USC00210157,2005,6,4
USC00210157,2006,0,289
USC00210157,2006,1,15
USC00210157,2006,2,30
USC00210157,2006,3,11
USC00210157,2006,4,10
USC00210157,2006,5,7
USC00210157,2006,6,2
USC00210157,2007,0,292
USC00210157,2007,1,26
USC00210157,2007,2,11
USC00210157,2007,3,13
USC00210157,2007,4,15
USC00210157,2007,5,5
USC00210157,2007,6,3
USC00210157,2008,0,294
USC00210157,2008,1,25
USC00210157,2008,2,12
USC00210157,2008,3,17
USC00210157,2008,4,13
USC00210157,2008,5,5
USC00210157,2009,0,280
USC00210157,2009,1,24
USC00210157,2009,2,28
USC00210157,2009,3,18
USC00210157,2009,4,12
USC00210157,2009,5,2
USC00210157,2009,6,1
USC00210157,2010,0,158
USC00210157,2010,1,20
USC00210157,2010,2,16
USC00210157,2010,3,13
USC00210157,2010,4,15
USC00210157,2010,5,5
USC00210157,2010,6,2
USC00210190,2007,0,158
USC00210190,2007,1,19
USC00210190,2007,2,16
USC00210190,2007,3,6
USC00210190,2007,4,9
USC00210190,2007,5,6
USC00210190,2008,0,253
USC00210190,2008,1,29
USC00210190,2008,2,24
USC00210190,2008,3,14
USC00210190,2008,4,13
USC00210190,2008,5,2
USC00210190,2009,0,285
USC00210190,2009,1,22
USC00210190,2009,2,25
USC00210190,2009,3,16
USC00210190,2009,4,10
USC00210190,2009,5,5
USC00210190,2009,6,2
USC00210190,2010,0,277
USC00210190,2010,1,14
USC00210190,2010,2,28
USC00210190,2010,3,21
USC00210190,2010,4,15
USC00210190,2010,5,7
USC00210190,2010,6,3
USC00210190,2011,0,283
USC00210190,2011,1,27
USC00210190,2011,2,23
USC00210190,2011,3,12
USC00210190,2011,4,11
USC00210190,2011,5,7
USC00210190,2011,6,2
USC00210190,2012,0,100
USC00210190,2012,1,12
USC00210190,2012,2,7
USC00210190,2012,3,6
USC00210190,2012,4,3
USC00210190,2012,5,3
USC00210355,2e3,0,241
USC00210355,2e3,1,46
USC00210355,2e3,2,33
USC00210355,2e3,3,18
USC00210355,2e3,4,13
USC00210355,2e3,5,11
USC00210355,2e3,6,2
USC00210355,2001,0,256
USC00210355,2001,1,35
USC00210355,2001,2,32
USC00210355,2001,3,18
USC00210355,2001,4,16
USC00210355,2001,5,5
USC00210355,2001,6,1
USC00210355,2002,0,249
USC00210355,2002,1,51
USC00210355,2002,2,30
USC00210355,2002,3,18
USC00210355,2002,4,8
USC00210355,2002,5,4
USC00210355,2002,6,2
USC00210355,2003,0,270
USC00210355,2003,1,40
USC00210355,2003,2,16
USC00210355,2003,3,11
USC00210355,2003,4,19
USC00210355,2003,5,4
USC00210355,2004,0,283
USC00210355,2004,1,14
USC00210355,2004,2,24
USC00210355,2004,3,11
USC00210355,2004,4,17
USC00210355,2004,5,9
USC00210355,2004,6,3
USC00210355,2005,0,278
USC00210355,2005,1,16
USC00210355,2005,2,14
USC00210355,2005,3,18
USC00210355,2005,4,15
USC00210355,2005,5,10
USC00210355,2005,6,1
USC00210355,2006,0,269
USC00210355,2006,1,29
USC00210355,2006,2,20
USC00210355,2006,3,19
USC00210355,2006,4,8
USC00210355,2006,5,10
USC00210355,2006,6,3
USC00210355,2007,0,253
USC00210355,2007,1,40
USC00210355,2007,2,26
USC00210355,2007,3,21
USC00210355,2007,4,12
USC00210355,2007,5,9
USC00210355,2007,6,1
USC00210355,2008,0,247
USC00210355,2008,1,62
USC00210355,2008,2,23
USC00210355,2008,3,14
USC00210355,2008,4,12
USC00210355,2008,5,5
USC00210355,2008,6,3
USC00210355,2009,0,240
USC00210355,2009,1,61
USC00210355,2009,2,27
USC00210355,2009,3,12
USC00210355,2009,4,19
USC00210355,2009,5,5
USC00210355,2009,6,1
USC00210355,2010,0,245
USC00210355,2010,1,44
USC00210355,2010,2,28
USC00210355,2010,3,26
USC00210355,2010,4,14
USC00210355,2010,5,5
USC00210355,2010,6,2
USC00210355,2011,0,249
USC00210355,2011,1,63
USC00210355,2011,2,23
USC00210355,2011,3,15
USC00210355,2011,4,6
USC00210355,2011,5,6
USC00210355,2011,6,2
USC00210355,2012,0,265
USC00210355,2012,1,51
USC00210355,2012,2,19
USC00210355,2012,3,18
USC00210355,2012,4,10
USC00210355,2012,5,2
USC00210355,2012,6,1
USC00210355,2013,0,235
USC00210355,2013,1,58
USC00210355,2013,2,25
USC00210355,2013,3,20
USC00210355,2013,4,18
USC00210355,2013,5,7
USC00210355,2013,6,2
USC00210355,2014,0,249
USC00210355,2014,1,47
USC00210355,2014,2,26
USC00210355,2014,3,18
USC00210355,2014,4,19
USC00210355,2014,5,3
USC00210355,2014,6,1
USC00210355,2015,0,265
USC00210355,2015,1,28
USC00210355,2015,2,18
USC00210355,2015,3,25
USC00210355,2015,4,15
USC00210355,2015,5,11
USC00210355,2015,6,3
USC00210355,2016,0,100
USC00210355,2016,1,16
USC00210355,2016,2,4
USC00210355,2016,3,4
USC00210355,2016,4,5
USC00210355,2016,5,2
USC00210855,2009,0,58
USC00210855,2009,1,10
USC00210855,2009,2,6
USC00210855,2009,3,3
USC00210855,2009,4,7
USC00210855,2009,5,1
USC00210855,2010,0,270
USC00210855,2010,1,21
USC00210855,2010,2,21
USC00210855,2010,3,24
USC00210855,2010,4,20
USC00210855,2010,5,6
USC00210855,2010,6,3
USC00210855,2011,0,204
USC00210855,2011,1,30
USC00210855,2011,2,24
USC00210855,2011,3,10
USC00210855,2011,4,10
USC00210855,2011,5,5
USC00210855,2011,6,1
USC00210855,2012,0,274
USC00210855,2012,1,40
USC00210855,2012,2,23
USC00210855,2012,3,12
USC00210855,2012,4,10
USC00210855,2012,5,5
USC00210855,2013,0,251
USC00210855,2013,1,48
USC00210855,2013,2,24
USC00210855,2013,3,14
USC00210855,2013,4,16
USC00210855,2013,5,5
USC00210855,2013,6,2
USC00210855,2014,0,246
USC00210855,2014,1,57
USC00210855,2014,2,25
USC00210855,2014,3,17
USC00210855,2014,4,10
USC00210855,2014,5,6
USC00210855,2014,6,1
USC00210855,2015,0,249
USC00210855,2015,1,49
USC00210855,2015,2,23
USC00210855,2015,3,26
USC00210855,2015,4,14
USC00210855,2015,5,3
USC00210855,2015,6,1
USC00210855,2016,0,156
USC00210855,2016,1,31
USC00210855,2016,2,14
USC00210855,2016,3,9
USC00210855,2016,4,9
USC00210855,2016,5,3
USC00210855,2016,6,1
USC00211065,2003,0,80
USC00211065,2003,1,2
USC00211065,2003,2,6
USC00211065,2003,3,2
USC00211065,2003,4,1
USC00211065,2003,6,1
USC00211065,2004,0,279
USC00211065,2004,1,29
USC00211065,2004,2,22
USC00211065,2004,3,11
USC00211065,2004,4,13
USC00211065,2004,5,11
USC00211065,2004,6,1
USC00211065,2005,0,268
USC00211065,2005,1,23
USC00211065,2005,2,26
USC00211065,2005,3,27
USC00211065,2005,4,11
USC00211065,2005,5,8
USC00211065,2005,6,2
USC00211065,2006,0,286
USC00211065,2006,1,28
USC00211065,2006,2,20
USC00211065,2006,3,13
USC00211065,2006,4,11
USC00211065,2006,5,4
USC00211065,2006,6,1
USC00211065,2007,0,278
USC00211065,2007,1,20
USC00211065,2007,2,27
USC00211065,2007,3,20
USC00211065,2007,4,12
USC00211065,2007,5,3
USC00211065,2007,6,1
USC00211065,2008,0,278
USC00211065,2008,1,32
USC00211065,2008,2,24
USC00211065,2008,3,12
USC00211065,2008,4,14
USC00211065,2008,5,6
USC00211065,2009,0,271
USC00211065,2009,1,31
USC00211065,2009,2,18
USC00211065,2009,3,22
USC00211065,2009,4,17
USC00211065,2009,5,3
USC00211065,2009,6,3
USC00211065,2010,0,269
USC00211065,2010,1,24
USC00211065,2010,2,31
USC00211065,2010,3,15
USC00211065,2010,4,16
USC00211065,2010,5,7
USC00211065,2010,6,3
USC00211065,2011,0,265
USC00211065,2011,1,31
USC00211065,2011,2,18
USC00211065,2011,3,13
USC00211065,2011,4,15
USC00211065,2011,5,7
USC00211065,2012,0,279
USC00211065,2012,1,32
USC00211065,2012,2,21
USC00211065,2012,3,16
USC00211065,2012,4,10
USC00211065,2012,5,4
USC00211065,2012,6,4
USC00211065,2013,0,266
USC00211065,2013,1,31
USC00211065,2013,2,31
USC00211065,2013,3,16
USC00211065,2013,4,14
USC00211065,2013,5,4
USC00211065,2013,6,1
USC00211065,2014,0,277
USC00211065,2014,1,22
USC00211065,2014,2,24
USC00211065,2014,3,22
USC00211065,2014,4,11
USC00211065,2014,5,7
USC00211065,2014,6,2
USC00211065,2015,0,277
USC00211065,2015,1,19
USC00211065,2015,2,31
USC00211065,2015,3,16
USC00211065,2015,4,18
USC00211065,2015,5,4
USC00211065,2016,0,207
USC00211065,2016,1,12
USC00211065,2016,2,20
USC00211065,2016,3,10
USC00211065,2016,4,15
USC00211065,2016,5,5
USC00211065,2016,6,4
USC00211174,2e3,0,236
USC00211174,2e3,1,46
USC00211174,2e3,2,20
USC00211174,2e3,3,20
USC00211174,2e3,4,5
USC00211174,2e3,5,7
USC00211174,2e3,6,3
USC00211174,2001,0,257
USC00211174,2001,1,39
USC00211174,2001,2,26
USC00211174,2001,3,17
USC00211174,2001,4,14
USC00211174,2001,5,6
USC00211174,2002,0,250
USC00211174,2002,1,32
USC00211174,2002,2,27
USC00211174,2002,3,17
USC00211174,2002,4,9
USC00211174,2002,5,3
USC00211174,2002,6,4
USC00211174,2003,0,274
USC00211174,2003,1,39
USC00211174,2003,2,13
USC00211174,2003,3,16
USC00211174,2003,4,4
USC00211174,2003,5,7
USC00211174,2003,6,1
USC00211174,2004,0,240
USC00211174,2004,1,57
USC00211174,2004,2,25
USC00211174,2004,3,17
USC00211174,2004,4,16
USC00211174,2004,5,7
USC00211174,2004,6,2
USC00211174,2005,0,251
USC00211174,2005,1,52
USC00211174,2005,2,20
USC00211174,2005,3,18
USC00211174,2005,4,13
USC00211174,2005,5,6
USC00211174,2005,6,2
USC00211174,2006,0,251
USC00211174,2006,1,48
USC00211174,2006,2,26
USC00211174,2006,3,12
USC00211174,2006,4,13
USC00211174,2006,5,8
USC00211174,2006,6,1
USC00211174,2007,0,259
USC00211174,2007,1,37
USC00211174,2007,2,19
USC00211174,2007,3,20
USC00211174,2007,4,17
USC00211174,2007,5,7
USC00211174,2007,6,1
USC00211174,2008,0,248
USC00211174,2008,1,52
USC00211174,2008,2,34
USC00211174,2008,3,10
USC00211174,2008,4,12
USC00211174,2008,5,6
USC00211174,2008,6,1
USC00211174,2009,0,250
USC00211174,2009,1,46
USC00211174,2009,2,21
USC00211174,2009,3,22
USC00211174,2009,4,11
USC00211174,2009,5,5
USC00211174,2010,0,238
USC00211174,2010,1,53
USC00211174,2010,2,32
USC00211174,2010,3,26
USC00211174,2010,4,7
USC00211174,2010,5,6
USC00211174,2010,6,3
USC00211174,2011,0,242
USC00211174,2011,1,67
USC00211174,2011,2,22
USC00211174,2011,3,16
USC00211174,2011,4,12
USC00211174,2011,5,5
USC00211174,2011,6,1
USC00211174,2012,0,254
USC00211174,2012,1,57
USC00211174,2012,2,23
USC00211174,2012,3,17
USC00211174,2012,4,6
USC00211174,2012,5,8
USC00211174,2012,6,1
USC00211174,2013,0,153
USC00211174,2013,1,47
USC00211174,2013,2,20
USC00211174,2013,3,16
USC00211174,2013,4,16
USC00211174,2013,5,5
USC00211174,2013,6,1
USC00211198,2e3,0,248
USC00211198,2e3,1,52
USC00211198,2e3,2,37
USC00211198,2e3,3,11
USC00211198,2e3,4,7
USC00211198,2e3,5,8
USC00211198,2e3,6,2
USC00211198,2001,0,233
USC00211198,2001,1,52
USC00211198,2001,2,34
USC00211198,2001,3,13
USC00211198,2001,4,17
USC00211198,2001,5,5
USC00211198,2001,6,2
USC00211198,2002,0,254
USC00211198,2002,1,42
USC00211198,2002,2,37
USC00211198,2002,3,13
USC00211198,2002,4,11
USC00211198,2002,5,8
USC00211198,2003,0,253
USC00211198,2003,1,54
USC00211198,2003,2,20
USC00211198,2003,3,26
USC00211198,2003,4,8
USC00211198,2003,5,4
USC00211198,2004,0,226
USC00211198,2004,1,58
USC00211198,2004,2,35
USC00211198,2004,3,20
USC00211198,2004,4,17
USC00211198,2004,5,7
USC00211198,2004,6,3
USC00211198,2005,0,252
USC00211198,2005,1,53
USC00211198,2005,2,21
USC00211198,2005,3,16
USC00211198,2005,4,13
USC00211198,2005,5,9
USC00211198,2005,6,1
USC00211198,2006,0,247
USC00211198,2006,1,48
USC00211198,2006,2,30
USC00211198,2006,3,24
USC00211198,2006,4,9
USC00211198,2006,5,4
USC00211198,2006,6,3
USC00211198,2007,0,245
USC00211198,2007,1,35
USC00211198,2007,2,29
USC00211198,2007,3,28
USC00211198,2007,4,15
USC00211198,2007,5,9
USC00211198,2007,6,4
USC00211198,2008,0,234
USC00211198,2008,1,53
USC00211198,2008,2,32
USC00211198,2008,3,23
USC00211198,2008,4,12
USC00211198,2008,5,10
USC00211198,2008,6,2
USC00211198,2009,0,250
USC00211198,2009,1,50
USC00211198,2009,2,25
USC00211198,2009,3,19
USC00211198,2009,4,12
USC00211198,2009,5,8
USC00211198,2009,6,1
USC00211198,2010,0,253
USC00211198,2010,1,42
USC00211198,2010,2,18
USC00211198,2010,3,22
USC00211198,2010,4,18
USC00211198,2010,5,9
USC00211198,2010,6,3
USC00211198,2011,0,252
USC00211198,2011,1,50
USC00211198,2011,2,23
USC00211198,2011,3,17
USC00211198,2011,4,16
USC00211198,2011,5,6
USC00211198,2011,6,1
USC00211198,2012,0,255
USC00211198,2012,1,44
USC00211198,2012,2,23
USC00211198,2012,3,14
USC00211198,2012,4,21
USC00211198,2012,5,8
USC00211198,2012,6,1
USC00211198,2013,0,237
USC00211198,2013,1,47
USC00211198,2013,2,34
USC00211198,2013,3,23
USC00211198,2013,4,12
USC00211198,2013,5,6
USC00211198,2013,6,6
USC00211198,2014,0,246
USC00211198,2014,1,49
USC00211198,2014,2,22
USC00211198,2014,3,22
USC00211198,2014,4,19
USC00211198,2014,5,7
USC00211198,2015,0,248
USC00211198,2015,1,50
USC00211198,2015,2,26
USC00211198,2015,3,17
USC00211198,2015,4,13
USC00211198,2015,5,11
USC00211198,2016,0,151
USC00211198,2016,1,31
USC00211198,2016,2,17
USC00211198,2016,3,5
USC00211198,2016,4,13
USC00211198,2016,5,5
USC00211198,2016,6,1
USC00211278,2010,0,151
USC00211278,2010,1,34
USC00211278,2010,2,10
USC00211278,2010,3,16
USC00211278,2010,4,8
USC00211278,2010,5,8
USC00211278,2010,6,2
USC00211278,2011,0,233
USC00211278,2011,1,48
USC00211278,2011,2,26
USC00211278,2011,3,7
USC00211278,2011,4,15
USC00211278,2011,5,5
USC00211278,2011,6,1
USC00211278,2012,0,114
USC00211278,2012,1,15
USC00211278,2012,2,10
USC00211278,2012,3,6
USC00211278,2012,4,3
USC00211278,2012,5,3
USC00211278,2012,6,1
USC00211448,2e3,0,244
USC00211448,2e3,1,66
USC00211448,2e3,2,21
USC00211448,2e3,3,20
USC00211448,2e3,4,8
USC00211448,2e3,5,6
USC00211448,2e3,6,1
USC00211448,2001,0,240
USC00211448,2001,1,60
USC00211448,2001,2,21
USC00211448,2001,3,22
USC00211448,2001,4,15
USC00211448,2001,5,6
USC00211448,2001,6,1
USC00211448,2002,0,250
USC00211448,2002,1,56
USC00211448,2002,2,22
USC00211448,2002,3,17
USC00211448,2002,4,9
USC00211448,2002,5,8
USC00211448,2002,6,3
USC00211448,2003,0,260
USC00211448,2003,1,65
USC00211448,2003,2,15
USC00211448,2003,3,11
USC00211448,2003,4,7
USC00211448,2003,5,7
USC00211448,2004,0,238
USC00211448,2004,1,62
USC00211448,2004,2,27
USC00211448,2004,3,20
USC00211448,2004,4,9
USC00211448,2004,5,9
USC00211448,2004,6,1
USC00211448,2005,0,242
USC00211448,2005,1,59
USC00211448,2005,2,21
USC00211448,2005,3,19
USC00211448,2005,4,18
USC00211448,2005,5,3
USC00211448,2005,6,3
USC00211448,2006,0,257
USC00211448,2006,1,58
USC00211448,2006,2,24
USC00211448,2006,3,9
USC00211448,2006,4,11
USC00211448,2006,5,4
USC00211448,2006,6,2
USC00211448,2007,0,256
USC00211448,2007,1,48
USC00211448,2007,2,27
USC00211448,2007,3,16
USC00211448,2007,4,12
USC00211448,2007,5,6
USC00211448,2008,0,246
USC00211448,2008,1,68
USC00211448,2008,2,20
USC00211448,2008,3,17
USC00211448,2008,4,8
USC00211448,2008,5,7
USC00211448,2009,0,250
USC00211448,2009,1,61
USC00211448,2009,2,19
USC00211448,2009,3,18
USC00211448,2009,4,13
USC00211448,2009,5,3
USC00211448,2009,6,1
USC00211448,2010,0,249
USC00211448,2010,1,47
USC00211448,2010,2,21
USC00211448,2010,3,28
USC00211448,2010,4,13
USC00211448,2010,5,5
USC00211448,2010,6,2
USC00211448,2011,0,254
USC00211448,2011,1,58
USC00211448,2011,2,25
USC00211448,2011,3,12
USC00211448,2011,4,9
USC00211448,2011,5,6
USC00211448,2011,6,1
USC00211448,2012,0,253
USC00211448,2012,1,62
USC00211448,2012,2,21
USC00211448,2012,3,9
USC00211448,2012,4,11
USC00211448,2012,5,9
USC00211448,2012,6,1
USC00211448,2013,0,232
USC00211448,2013,1,72
USC00211448,2013,2,27
USC00211448,2013,3,10
USC00211448,2013,4,17
USC00211448,2013,5,5
USC00211448,2013,6,2
USC00211448,2014,0,241
USC00211448,2014,1,61
USC00211448,2014,2,25
USC00211448,2014,3,16
USC00211448,2014,4,14
USC00211448,2014,5,6
USC00211448,2014,6,2
USC00211448,2015,0,245
USC00211448,2015,1,49
USC00211448,2015,2,29
USC00211448,2015,3,22
USC00211448,2015,4,12
USC00211448,2015,5,6
USC00211448,2015,6,2
USC00211448,2016,0,130
USC00211448,2016,1,36
USC00211448,2016,2,12
USC00211448,2016,3,13
USC00211448,2016,4,5
USC00211448,2016,5,1
USC00211448,2016,6,1
USC00211771,2e3,0,223
USC00211771,2e3,1,66
USC00211771,2e3,2,39
USC00211771,2e3,3,9
USC00211771,2e3,4,14
USC00211771,2e3,5,5
USC00211771,2001,0,213
USC00211771,2001,1,54
USC00211771,2001,2,28
USC00211771,2001,3,16
USC00211771,2001,4,15
USC00211771,2001,5,4
USC00211771,2001,6,1
USC00211771,2002,0,233
USC00211771,2002,1,71
USC00211771,2002,2,28
USC00211771,2002,3,12
USC00211771,2002,4,11
USC00211771,2002,5,3
USC00211771,2003,0,247
USC00211771,2003,1,44
USC00211771,2003,2,40
USC00211771,2003,3,15
USC00211771,2003,4,8
USC00211771,2003,5,2
USC00211771,2003,6,1
USC00211771,2004,0,210
USC00211771,2004,1,66
USC00211771,2004,2,35
USC00211771,2004,3,12
USC00211771,2004,4,11
USC00211771,2004,5,4
USC00211771,2005,0,204
USC00211771,2005,1,61
USC00211771,2005,2,44
USC00211771,2005,3,15
