"","EVENTS.begin_date","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.ID","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","GHCND.prcp_cat","NA","NA","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km"
"216",NA,2015-09-10,NA,"0401",2015-09-11,"1028","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.1462,-157.2418,21.1411,-156.7612,0,3,"USD","BOONE",42.0417,-93.8906,1.27196974272611,"PHMK","MOLOKAI",21.15,-157.1,"HI",14.7280682290733,0,"  1","  1",0,0,0,0,0,0
"217",NA,2015-09-12,NA,"2000",2015-09-12,"2200","PENNSYLVANIA",42,"Heavy Rain",77,"LEHIGH","PHI","",NA,"",40.6504,-75.5982,40.6504,-75.5982,0,3,"USD","BOONE",42.0417,-93.8906,0.195417288460949,"KABE","ALLENTOWN",40.65,-75.43,"PA",14.2059353141604,0,"  3","  4",0,0,0,0,0,0
"218",NA,2015-10-03,NA,"1636",2015-10-03,"1636","SOUTH CAROLINA",45,"Heavy Rain",51,"HORRY","ILM","",NA,"",33.93,-78.73,33.93,-78.73,0,3,"USD","BOONE",42.0417,-93.8906,2.69005064506119,"KCRE","N.MYRTLE BEACH",33.82,-78.72,"SC",12.279974077146,0,"  6","  1",0,0,0,0,0,0
"219",NA,2015-10-27,NA,"1700",2015-10-27,"0515","INDIANA",18,"Heavy Rain",147,"SPENCER","PAH","",NA,"",37.88,-87.05,37.88,-87.05,0,3,"USD","BOONE",42.0417,-93.8906,2.95247466917748,"KOWB","OWENSBORO",37.74,-87.17,"KY",18.8219233956904,0,"  1","  0",0,0,0,0,0,0
"220",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",175,"SOUTHAMPTON","AKQ","",NA,"",36.72,-77.07,36.72,-77.3,0,3,"USD","BOONE",42.0417,-93.8906,0.195417288460949,"KFKN","FRANKLIN/J_B_ROSE",36.7,-76.9,"VA",15.3335709151026,0,"  1","  1",0,0,0,0,0,0
"221",NA,2015-12-27,NA,"1618",2015-12-27,"1618","MISSOURI",29,"Heavy Rain",11,"BARTON","SGF","",NA,"",37.39,-94.09,37.39,-94.09,0,3,"USD","BOONE",42.0417,-93.8906,2.69005064506119,"KJLN","JOPLIN",37.17,-94.5,"MO",43.8019256633861,0,"  3","  5",0,0,0,0,0,0
"222",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",149,"PRINCE GEORGE","AKQ","",NA,"",37.2555,-77.1332,37.22,-77.28,0,3,"USD","BRITT",43.1017,-93.8014,0.220573276101102,"KRIC","RICHMOND",37.5,-77.33,"VA",32.3089545857483,0,"  0","  0",0,0,0,0,0,0
"223",NA,2015-06-27,NA,"0300",2015-06-27,"0300","VIRGINIA",51,"Heavy Rain",149,"PRINCE GEORGE","AKQ","",NA,"",37.26,-77.14,37.26,-77.14,0,3,"USD","CARROLL",42.065,-94.85,12.2665074432217,"KRIC","RICHMOND",37.5,-77.33,"VA",31.5634583330505,3,"  3","  1",0,0,0,0,0,0
"224",NA,2015-07-07,NA,"1000",2015-07-07,"1230","KENTUCKY",21,"Heavy Rain",55,"CRITTENDEN","PAH","",NA,"",37.4102,-88.0382,37.4102,-88.0382,0,3,"USD","CARROLL",42.065,-94.85,0.555974633221344,"KEHR","HENDERSON CITY",37.82,-87.68,"KY",55.4862264834899,1,"  0","  0",0,0,0,0,0,0
"225",NA,2015-09-06,NA,"2200",2015-09-06,"0300","WISCONSIN",55,"Heavy Rain",73,"MARATHON","GRB","",NA,"",44.9045,-90.2201,44.9045,-90.2201,0,3,"USD","CARROLL",42.065,-94.85,0.995236487795591,"KMDZ","MEDFORD",45.1,-90.3,"WI",22.6534457154338,0,"  1","  4",0,0,0,0,0,0
"226",NA,2015-09-07,NA,"0700",2015-09-07,"1200","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.82,-92.89,40.82,-92.89,0,3,"USD","CARROLL",42.065,-94.85,7.37721610549877,"KCNC","CHARITON",41.03,-93.37,"IA",46.6521026366709,6,"  0","  0",0,0,0,0,0,0
"227",NA,2015-09-07,NA,"0700",2015-09-07,"1200","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.82,-92.89,40.82,-92.89,0,3,"USD","CARROLL",42.065,-94.85,7.37721610549877,"KCNC","CHARITON",41.03,-93.37,"IA",46.6521026366709,6,"  0","  0",0,0,0,0,0,0
"228",NA,2015-09-07,NA,"0630",2015-09-07,"1200","IOWA",19,"Heavy Rain",117,"LUCAS","DMX","",NA,"",40.98,-93.26,40.98,-93.26,0,3,"USD","CARROLL",42.065,-94.85,0.995236487795591,"KCNC","CHARITON",41.03,-93.37,"IA",10.7876279065585,6,"  0","  0",0,0,0,0,0,0
"229",NA,2015-09-07,NA,"0630",2015-09-07,"1200","IOWA",19,"Heavy Rain",117,"LUCAS","DMX","",NA,"",40.98,-93.26,40.98,-93.26,0,3,"USD","CARROLL",42.065,-94.85,0.995236487795591,"KCNC","CHARITON",41.03,-93.37,"IA",10.7876279065585,6,"  0","  0",0,0,0,0,0,0
"230",NA,2015-11-08,NA,"0500",2015-11-08,"2300","FLORIDA",12,"Heavy Rain",31,"DUVAL","JAX","",NA,"",30.35,-81.48,30.35,-81.48,0,3,"USD","CARROLL",42.065,-94.85,0.555974633221344,"KCRG","CRAIG MUNI ARPT",30.33,-81.52,"FL",4.44128417523325,0,"  0","  0",0,0,0,0,0,0
"231",NA,2015-06-19,NA,"1406",2015-06-19,"1406","MISSOURI",29,"Heavy Rain",43,"CHRISTIAN","SGF","",NA,"",37.07,-92.94,37.07,-92.94,0,3,"USD","CENTERVILLE",40.7325,-92.89,0.27798731661138,"KSGF","SPRINGFIELD",37.23,-93.38,"MO",42.9112719468522,0,"  6","  0",0,0,0,0,0,0
"232",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",740,"PORTSMOUTH (C)","AKQ","",NA,"",36.78,-76.33,36.82,-76.33,0,3,"USD","CENTERVILLE",40.7325,-92.89,0.27798731661138,"KCPK","CHESAPEAKE",36.66,-76.32,"VA",13.3881072994477,0,"  1","  1",0,0,0,0,0,0
"233",NA,2015-05-16,NA,"0230",2015-05-16,"0230","KANSAS",20,"Heavy Rain",79,"HARVEY","ICT","",NA,"",37.97,-97.31,37.97,-97.31,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,3.87890331939059,"KEWK","NEWTON",38.05,-97.28,"KS",9.28614899915882,4,"  0","  4",0,0,0,0,0,0
"234",NA,2015-06-19,NA,"1406",2015-06-19,"1406","MISSOURI",29,"Heavy Rain",9,"BARRY","SGF","",NA,"",36.67,-93.94,36.67,-93.94,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,2.6148407609103,"KROG","ROGERS",36.37,-94.1,"AR",36.3341271662589,0,"  6","  0",0,0,0,0,0,0
"235",NA,2015-08-03,NA,"1000",2015-08-03,"1000","FLORIDA",12,"Heavy Rain",101,"PASCO","TBW","",NA,"",28.37,-82.69,28.37,-82.69,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,2.6148407609103,"KBKV","BROOKESVILLE",28.47,-82.45,"FL",26.0004197075575,4,"  4","  1",0,0,0,0,0,0
"236",NA,2015-09-02,NA,"2120",2015-09-02,"2120","FLORIDA",12,"Heavy Rain",35,"FLAGLER","JAX","",NA,"",29.57,-81.21,29.57,-81.21,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,4.35643477851468,"KSGJ","T. AUGUSTINE",29.97,-81.33,"FL",46.0127849125703,2,"  3","  4",0,0,0,0,0,0
"237",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",133,"NORTHUMBERLAND","AKQ","",NA,"",37.68,-76.3117,37.92,-76.4517,0,3,"USD","CHARITON 1 E",41.0164,-93.2792,0.405889418110769,"KFYJ","MIDDLE PENINSULA RG",37.52,-76.76,"VA",43.3653093663063,0,"  0","  0",0,0,0,0,0,0
"238",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",79,"HAMILTON","DMX","",NA,"",42.3,-93.64,42.3,-93.64,0,3,"USD","CLUTIER",42.08,-92.405,0.412649831725626,"KEBS","WEBSTER CITY",42.43,-93.87,"IA",23.8180403110475,0,"  0","  0",0,0,0,0,0,0
"239",NA,2015-10-22,NA,"2245",2015-10-22,"0300","TEXAS",48,"Heavy Rain",489,"WILLACY","BRO","",NA,"",26.48,-97.78,26.48,-97.78,10,3,"USD","CRESTON 2 SW",41.0372,-94.3936,5.57771144895209,"KHRL","HARLINGEN",26.23,-97.67,"TX",29.9147934637268,1,"  0","  5",0,0,0,0,0,0
"240",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",700,"NEWPORT NEWS (C)","AKQ","",NA,"",37.0855,-76.5468,36.98,-76.42,0,3,"USD","DAKOTA CITY",42.7256,-94.1953,0.62189795687648,"KPHF","NEWPORT NEWS",37.13,-76.5,"VA",6.46541479783102,0,"  0","  0",0,0,0,0,0,0
"241",NA,2015-10-04,NA,"2029",2015-10-04,"0429","CALIFORNIA",6,"Heavy Rain",29,"KERN","HNX","",NA,"",35.7312,-118.167,35.7312,-118.167,0,3,"USD","EMMETSBURG",43.1025,-94.6833,14.379663783016,"KNID","CHINA LAKE NAS",35.68,-117.68,"CA",44.3894411872158,0,"  0","  0",0,0,0,0,0,0
"242",NA,2015-10-10,NA,"0915",2015-10-11,"1215","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.6805,-157.9614,21.4384,-157.8351,0,3,"USD","EMMETSBURG",43.1025,-94.6833,18.0711669816542,"PHHI","WHEELER AFB",21.48,-158.03,"HI",23.421997163215,0,"  1","  4",0,0,0,0,0,0
"243",NA,2015-08-04,NA,"2100",2015-08-04,"2245","FLORIDA",12,"Heavy Rain",23,"COLUMBIA","JAX","",NA,"",30.18,-82.62,30.18,-82.62,0,3,"USD","GILMAN",41.8781,-92.7786,0.24097641090364,"KGNV","GAINSVILLE",29.68,-82.27,"FL",65.1008035413937,0,"  4","  4",0,0,0,0,0,0
"244",NA,2015-12-25,NA,"0600",2015-12-25,"2200","ALABAMA",1,"Heavy Rain",93,"MARION","BMX","",NA,"",34.1398,-87.9795,34.1398,-87.9795,0,3,"USD","GILMAN",41.8781,-92.7786,0.24097641090364,"KCBM","COLUMBUS AFB",33.65,-88.45,"MS",69.7349139403012,2,"  0","  0",0,0,0,0,0,0
"245",NA,2015-06-24,NA,"1200",2015-06-25,"1200","IOWA",19,"Heavy Rain",7,"APPANOOSE","DMX","",NA,"",40.83,-92.89,40.83,-92.89,0,3,"USD","GRINNELL 3 SW",41.72,-92.7489,0.0912962076027956,"KCNC","CHARITON",41.03,-93.37,"IA",46.1016840220458,6,"  0","  4",0,0,0,0,0,0
"246",NA,2015-08-21,NA,"0800",2015-08-21,"1000","NEW YORK",36,"Heavy Rain",81,"QUEENS","OKX","",NA,"",40.63,-73.78,40.63,-73.78,0,3,"USD","GRINNELL 3 SW",41.72,-92.7489,1.44405208035579,"KJFK","NEW YORK-KENNEDY",40.65,-73.78,"NY",2.22638981586462,0,"  1","  0",0,0,0,0,0,0
"247",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",830,"WILLIAMSBURG (C)","AKQ","",NA,"",37.27,-76.72,37.23,-76.72,0,3,"USD","HAMPTON",42.7561,-93.2019,0.460568701883471,"KJGG","WILLIAMSBURG",37.24,-76.72,"VA",3.339584723798,0,"  0","  0",0,0,0,0,0,0
"248",NA,2015-08-08,NA,"1200",2015-08-09,"1200","IOWA",19,"Heavy Rain",15,"BOONE","DMX","",NA,"",42.05,-93.88,42.05,-93.88,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,8.45742415029228,"KBNW","BOONE_MUNI",42.05,-93.85,"IA",2.47984407688828,0,"  1","  0",0,0,0,0,0,0
"249",NA,2015-08-16,NA,"2300",2015-08-16,"0335","IOWA",19,"Heavy Rain",147,"PALO ALTO","DMX","",NA,"",42.96,-94.45,42.96,-94.45,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,16.0295738536896,"KAXA","ALGONA",43.08,-94.27,"IA",19.8257303280436,0,"  0","  0",0,0,0,0,0,0
"250",NA,2015-10-05,NA,"0416",2015-10-06,"1050","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9671,-156.6211,20.772,-156.0553,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,8.45742415029228,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",5.96100355785772,0,"  0","  0",0,0,0,0,0,0
"251",NA,2015-10-10,NA,"1600",2015-10-10,"0400","WASHINGTON",53,"Heavy Rain",53,"PIERCE","SEW","",NA,"",47.2011,-122.45,47.2011,-122.45,50,3,"USD","HARCOURT 2N",42.2864,-94.1664,13.7509435602355,"KTCM","MCCHORD AFB",47.15,-122.48,"WA",6.12466570574871,0,"  1","  0",0,0,0,0,0,0
"252",NA,2015-10-16,NA,"0901",2015-10-17,"1150","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",20.0949,-155.5307,19.0363,-155.6145,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,8.1379431380933,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",35.1126426745902,0,"  4","  3",0,0,0,0,0,0
"253",NA,2015-10-17,NA,"2337",2015-10-17,"0226","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7,-155.9894,19.0782,-155.6323,0,3,"USD","HARCOURT 2N",42.2864,-94.1664,8.45742415029228,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",5.67579130802983,0,"  3","  4",0,0,0,0,0,0
"254",NA,2015-05-31,NA,"1229",2015-05-31,"1523","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.5956,-157.9031,21.3882,-157.7836,0,3,"USD","HUBBARD",42.3008,-93.3008,1.02510659325125,"PHHI","WHEELER AFB",21.48,-158.03,"HI",18.3918611433468,0,"  1","  3",0,0,0,0,0,0
"255",NA,2015-08-16,NA,"2300",2015-08-16,"0335","IOWA",19,"Heavy Rain",147,"PALO ALTO","DMX","",NA,"",42.94,-94.68,42.94,-94.68,0,3,"USD","HUBBARD",42.3008,-93.3008,1.02510659325125,"KAXA","ALGONA",43.08,-94.27,"IA",36.8337042154696,0,"  0","  0",0,0,0,0,0,0
"256",NA,2015-08-27,NA,"0415",2015-08-28,"1929","IOWA",19,"Heavy Rain",187,"WEBSTER","DMX","",NA,"",42.27,-94.07,42.27,-94.07,0,3,"USD","HUBBARD",42.3008,-93.3008,10.8364573431112,"KEBS","WEBSTER CITY",42.43,-93.87,"IA",24.2480713578675,0,"  0","  0",0,0,0,0,0,0
"257",NA,2015-11-02,NA,"2300",2015-11-02,"2300","NORTH CAROLINA",37,"Heavy Rain",119,"MECKLENBURG","GSP","",NA,"",35.21,-80.82,35.21,-80.82,20,3,"USD","IOWA FALLS",42.5189,-93.2536,0.319390589095957,"KCLT","CHARLOTTE",35.21,-80.95,"NC",11.823883065878,0,"  1","  3",0,0,0,0,0,0
"258",NA,2015-08-28,NA,"0715",2015-08-28,"0245","IOWA",19,"Heavy Rain",23,"BUTLER","DMX","",NA,"",42.57,-92.78,42.57,-92.78,0,3,"USD","JEWELL",42.3008,-93.6389,16.7025390783158,"KALO","WATERLOO",42.55,-92.4,"IA",31.2373394516691,3,"  0","  0",0,0,0,0,0,0
"259",NA,2015-08-28,NA,"0715",2015-08-28,"0245","IOWA",19,"Heavy Rain",23,"BUTLER","DMX","",NA,"",42.57,-92.78,42.57,-92.78,0,3,"USD","JEWELL",42.3008,-93.6389,16.7025390783158,"KALO","WATERLOO",42.55,-92.4,"IA",31.2373394516691,3,"  0","  0",0,0,0,0,0,0
"260",NA,2015-08-28,NA,"0800",2015-08-28,"2200","IOWA",19,"Heavy Rain",13,"BLACK HAWK","DMX","",NA,"",42.5,-92.33,42.5,-92.33,0,3,"USD","JEWELL",42.3008,-93.6389,1.0269850615467,"KALO","WATERLOO",42.55,-92.4,"IA",7.9975139368136,3,"  0","  0",0,0,0,0,0,0
"261",NA,2015-08-28,NA,"0800",2015-08-28,"2200","IOWA",19,"Heavy Rain",13,"BLACK HAWK","DMX","",NA,"",42.5,-92.33,42.5,-92.33,0,3,"USD","JEWELL",42.3008,-93.6389,1.0269850615467,"KALO","WATERLOO",42.55,-92.4,"IA",7.9975139368136,3,"  0","  0",0,0,0,0,0,0
"262",NA,2015-10-18,NA,"0000",2015-10-18,"0340","ARIZONA",4,"Heavy Rain",13,"MARICOPA","PSR","",NA,"",33.5055,-112.0389,33.5166,-112.0386,0,3,"USD","JEWELL",42.3008,-93.6389,13.3046583369867,"KPHX","PHOENIX",33.43,-112.02,"AZ",8.58592047987232,0,"  3","  4",0,0,0,0,0,0
"263",NA,2015-03-13,NA,"2200",2015-03-14,"0900","ILLINOIS",17,"Heavy Rain",77,"JACKSON","PAH","",NA,"",37.77,-89.33,37.82,-89.23,30,3,"USD","KNOXVILLE",41.3247,-93.1008,0.593107022099875,"KMDH","CARBONDALE",37.78,-89.25,"IL",7.12663159730584,0,"  0","  0",0,0,0,0,0,0
"264",NA,2015-04-03,NA,"0700",2015-04-03,"0930","ILLINOIS",17,"Heavy Rain",165,"SALINE","PAH","",NA,"",37.6891,-88.6017,37.82,-88.53,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KHSB","HARRISBURG-RALEIGH",37.81,-88.55,"IL",14.2070418657706,1,"  3","  3",0,0,0,0,0,0
"265",NA,2015-04-06,NA,"0000",2015-04-07,"0000","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.72,-120.63,38.72,-120.63,0,3,"USD","KNOXVILLE",41.3247,-93.1008,1.63593028919138,"KAUN","AUBURN MUNI AP",38.95,-121.08,"CA",46.6706732098284,0,"  1","  0",0,0,0,0,0,0
"266",NA,2015-06-29,NA,"2345",2015-06-29,"0030","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.6947,-112.47,34.6054,-112.3076,0,3,"USD","KNOXVILLE",41.3247,-93.1008,16.6072843302088,"KPRC","PRESCOTT",34.65,-112.43,"AZ",6.17826764465171,2,"  0","  0",0,0,0,0,0,0
"267",NA,2015-07-24,NA,"1300",2015-07-24,"2215","IOWA",19,"Heavy Rain",23,"BUTLER","DMX","",NA,"",42.69,-92.92,42.69,-92.92,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KALO","WATERLOO",42.55,-92.4,"IA",45.3575314290789,0,"  0","  0",0,0,0,0,0,0
"268",NA,2015-09-10,NA,"2205",2015-09-10,"0005","KANSAS",20,"Heavy Rain",187,"STANTON","DDC","",NA,"",37.52,-101.75,37.52,-101.75,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KEHA","ELKHART",37,-101.88,"KS",59.0208674646288,0,"  0","  2",0,0,0,0,0,0
"269",NA,2015-09-12,NA,"2010",2015-09-12,"2010","FLORIDA",12,"Heavy Rain",109,"ST. JOHNS","JAX","",NA,"",29.89,-81.31,29.89,-81.31,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KSGJ","T. AUGUSTINE",29.97,-81.33,"FL",9.11218053687828,0,"  0","  2",0,0,0,0,0,0
"270",NA,2015-11-09,NA,"1200",2015-11-10,"1200","NORTH CAROLINA",37,"Heavy Rain",139,"PASQUOTANK","AKQ","",NA,"",36.27,-76.18,36.22,-76.17,0,3,"USD","KNOXVILLE",41.3247,-93.1008,16.6072843302088,"KECG","ELIZABETH CITY",36.27,-76.18,"NC",0,0,"  2","  3",0,0,0,0,0,0
"271",NA,2015-11-18,NA,"1200",2015-11-18,"1200","KENTUCKY",21,"Heavy Rain",139,"LIVINGSTON","PAH","",NA,"",37.13,-88.4,37.13,-88.4,0,3,"USD","KNOXVILLE",41.3247,-93.1008,2.49381314067786,"KM30","METROPOLIS MUNI ARP",37.19,-88.75,"IL",31.7609131077699,3,"  5","  5",0,0,0,0,0,0
"272",NA,2015-12-21,NA,"1500",2015-12-22,"1500","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.78,-120.23,38.78,-120.23,0,3,"USD","KNOXVILLE",41.3247,-93.1008,0.526868820746532,"KTVL","SOUTH LAKE TAHOE",38.9,-120,"CA",24.003131517307,3,"  0","  1",0,0,0,0,0,0
"273",NA,2015-01-03,NA,"1100",2015-01-03,"1700","INDIANA",18,"Heavy Rain",51,"GIBSON","PAH","",NA,"",38.35,-87.57,38.35,-87.57,0,3,"USD","LORIMOR",41.1247,-94.0514,4.66998793951289,"KAJG","MOUNT CARMEL MUNI",38.61,-87.73,"IL",32.1264266378426,0,"  0","  0",0,0,0,0,0,0
"274",NA,2015-05-16,NA,"1941",2015-05-16,"1941","KENTUCKY",21,"Heavy Rain",83,"GRAVES","PAH","",NA,"",36.6686,-88.7066,36.6686,-88.7066,0,3,"USD","LORIMOR",41.1247,-94.0514,0.600885636944941,"KPAH","PADUCAH",37.07,-88.77,"KY",45.0389484298403,3,"  1","  3",0,0,0,0,0,0
"275",NA,2015-12-21,NA,"0800",2015-12-22,"0800","CALIFORNIA",6,"Heavy Rain",17,"EL DORADO","STO","",NA,"",38.76,-120.92,38.76,-120.92,0,3,"USD","LORIMOR",41.1247,-94.0514,0.600885636944941,"KAUN","AUBURN MUNI AP",38.95,-121.08,"CA",25.2929446585269,2,"  1","  4",0,0,0,0,0,0
"276",NA,2015-06-10,NA,"1200",2015-06-11,"1200","NEBRASKA",31,"Heavy Rain",81,"HAMILTON","GID","",NA,"",41.0583,-97.9,41.0583,-97.9,0,3,"USD","MARSHALLTOWN",42.0647,-92.9244,0.636447752240759,"KAUH","AURORA",40.9,-97.98,"NE",18.8608670344161,0,"  0","  1",0,0,0,0,0,0
"277",NA,2015-07-23,NA,"0500",2015-07-24,"1521","IOWA",19,"Heavy Rain",33,"CERRO GORDO","DMX","",NA,"",43.16,-93.33,43.16,-93.33,0,3,"USD","MARSHALLTOWN",42.0647,-92.9244,0.636447752240759,"KMCW","MASON CITY",43.15,-93.33,"IA",1.11319490793267,0,"  0","  0",0,0,0,0,0,0
"278",NA,2015-03-04,NA,"1500",2015-03-04,"1801","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9977,-156.6523,20.8884,-156.2613,0,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,7.28278810991075,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",3.39599776365554,0,"  0","  1",0,0,0,0,0,0
"279",NA,2015-09-21,NA,"0139",2015-09-21,"0614","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.7103,-155.9784,19.0442,-155.6021,0,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,0.401078675629805,"PHKO","KONA/KEAHOLE",19.65,-156,"HI",7.08409792813062,0,"  1","  4",0,0,0,0,0,0
"280",NA,2015-10-20,NA,"1400",2015-10-20,"1600","ARIZONA",4,"Heavy Rain",25,"YAVAPAI","FGZ","",NA,"",34.22,-112.35,34.3484,-112.1814,0,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,1.68673248504214,"KPRC","PRESCOTT",34.65,-112.43,"AZ",48.4276254568517,0,"  0","  3",0,0,0,0,0,0
"281",NA,2015-11-19,NA,"0500",2015-11-19,"0500","NORTH CAROLINA",37,"Heavy Rain",97,"IREDELL","GSP","",NA,"",35.91,-80.94,35.91,-80.94,20,3,"USD","MONTEZUMA 1 W",41.5836,-92.5497,1.68673248504214,"KSVH","STATESVILLE",35.76,-80.96,"NC",16.7951923742459,1,"  1","  1",0,0,0,0,0,0
"282",NA,2015-11-09,NA,"1700",2015-11-10,"1700","VIRGINIA",51,"Heavy Rain",147,"PRINCE EDWARD","AKQ","",NA,"",37.2698,-78.6329,37.2898,-78.5829,0,3,"USD","MT AYR",40.7053,-94.2428,4.8734123010904,"KFVX","FARMVILLE",37.35,-78.43,"VA",20.0608800270548,0,"  0","  0",0,0,0,0,0,0
"283",NA,2015-12-21,NA,"1400",2015-12-22,"1400","CALIFORNIA",6,"Heavy Rain",109,"TUOLUMNE","STO","",NA,"",38.06,-120.27,38.06,-120.27,0,3,"USD","MT AYR",40.7053,-94.2428,0.573437567954852,"KMOD","MODESTO",37.63,-120.95,"CA",76.5794112441744,3,"  0","  3",0,0,0,0,0,0
"284",NA,2015-02-28,NA,"2133",2015-02-28,"0216","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",21.0077,-156.6115,20.9074,-156.3219,0,3,"USD","OSCEOLA",41.0194,-93.7503,2.02986378298245,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",2.36021022801124,0,"  1","  0",0,0,0,0,0,0
"285",NA,2015-03-02,NA,"2208",2015-03-02,"0341","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.8194,-155.1599,19.239,-155.8521,0,3,"USD","OSCEOLA",41.0194,-93.7503,17.8579229118253,"PHTO","HILO/GEN.LYMAN FL",19.72,-155.07,"HI",14.5303847177214,0,"  5","  4",0,0,0,0,0,0
"286",NA,2015-06-01,NA,"2337",2015-06-01,"0037","VIRGINIA",51,"Heavy Rain",161,"ROANOKE","RNK","",NA,"",37.278,-79.9121,37.278,-79.9121,0,3,"USD","OSCEOLA",41.0194,-93.7503,17.8579229118253,"KROA","ROANOKE",37.32,-79.97,"VA",6.93886414489375,0,"  1","  0",0,0,0,0,0,0
"287",NA,2015-06-21,NA,"1600",2015-06-21,"1900","OKLAHOMA",40,"Heavy Rain",13,"BRYAN","OUN","",NA,"",33.77,-96.35,33.77,-96.35,0,3,"USD","OSCEOLA",41.0194,-93.7503,6.09572052389691,"KDUA","EAKER FIELD AIRPORT",33.94,-96.39,"OK",19.2822048259369,2,"  0","  0",0,0,0,0,0,0
"288",NA,2015-07-07,NA,"2240",2015-07-07,"0025","KENTUCKY",21,"Heavy Rain",221,"TRIGG","PAH","",NA,"",36.97,-87.72,36.97,-87.72,0,3,"USD","OSCEOLA",41.0194,-93.7503,0.0713063981759092,"KHOP","FT. CAMBELL AAF",36.67,-87.5,"KY",38.7251454389765,3,"  0","  0",0,0,0,0,0,0
"289",NA,2015-07-13,NA,"2200",2015-07-13,"0130","ARIZONA",4,"Heavy Rain",7,"GILA","PSR","",NA,"",33.45,-110.77,33.45,-110.77,0,3,"USD","OSCEOLA",41.0194,-93.7503,2.02986378298245,"KIWA","CHANDLER",33.3,-111.67,"AZ",85.3151157036541,0,"  0","  1",0,0,0,0,0,0
"290",NA,2015-12-12,NA,"1300",2015-12-14,"1300","IOWA",19,"Heavy Rain",157,"POWESHIEK","DMX","",NA,"",41.58,-92.55,41.58,-92.55,0,3,"USD","OSCEOLA",41.0194,-93.7503,17.8579229118253,"KPEA","PELLA MUNI AP",41.4,-92.95,"IA",38.9103990851456,0,"  0","  0",0,0,0,0,0,0
