"Year","Month","EVENTS.begin_date","EVENTS.begin_time_UTC","state.abb","series.id","fcc.county.FIPS","fcc.county.name","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.wfo","adjusted2009damage_value","adj.dmg.tot","unemp","adj.dmg.pcapita","geo.id","county","state.name","pop_est"
2010,1,2010-01-20,0,"ca","LAUCN060590000000003","06059","orange",33.8651,-118.0305,"SGX",50818.2847750639,147579.29,"10.1",0.0489,"0500000US06059","Orange County","California",3010232
2010,1,2010-01-18,2200,"ca","LAUCN060590000000003","06059","orange",33.7069,-117.8575,"SGX",101636.569550128,147579.29,"10.1",0.0489,"0500000US06059","Orange County","California",3010232
2010,1,2010-01-21,1500,"ca","LAUCN060650000000003","06065","riverside",33.9026,-116.6803,"SGX",101636.569550128,98386.19,"14.0",0.04467,"0500000US06065","Riverside County","California",2189641
2010,1,2010-01-19,2230,"ca","LAUCN060710000000003","06071","san bernardino",34.0829,-117.4466,"SGX",76227.4271625959,73789.65,"13.7",0.03614,"0500000US06071","San Bernardino County","California",2035210
2010,1,2010-01-20,845,"nv","LAUCN320030000000003","32003","clark",36.1741,-115.0645,"VEF",15245.4854325192,14757.93,"13.5",0.00756,"0500000US32003","Clark County","Nevada",1951269
2010,1,2010-01-25,500,"nc","LAUCN371490000000003","37149","polk",35.252,-82.197,"GSP",71145.5986850895,68870.34,"11.8",3.3684,"0500000US37149","Polk County","North Carolina",20510
2010,10,2010-10-05,2020,"az","LAUCN040130000000003","04013","maricopa",33.29,-111.84,"PSR",0,49193.1,"9.1",0.01287,"0500000US04013","Maricopa County","Arizona",3817117
2010,10,2010-10-05,2330,"az","LAUCN040130000000003","04013","maricopa",33.4415,-112.1786,"PSR",50818.2847750639,49193.1,"9.1",0.01287,"0500000US04013","Maricopa County","Arizona",3817117
2010,10,2010-10-05,2130,"az","LAUCN040130000000003","04013","maricopa",33.21,-111.79,"PSR",0,49193.1,"9.1",0.01287,"0500000US04013","Maricopa County","Arizona",3817117
2010,10,2010-10-24,1900,"ca","LAUCN060410000000003","06041","marin",37.9225,-122.5234,"MTR",15245.4854325192,14757.93,"7.6",0.05836,"0500000US06041","Marin County","California",252409
2010,10,2010-10-24,1900,"ca","LAUCN060550000000003","06055","napa",38.5104,-122.1103,"MTR",10163.6569550128,39354.48,"9.2",0.28762,"0500000US06055","Napa County","California",136484
2010,10,2010-10-24,1900,"ca","LAUCN060550000000003","06055","napa",38.3159,-122.3074,"MTR",30490.9708650384,39354.48,"9.2",0.28762,"0500000US06055","Napa County","California",136484
2010,10,2010-10-21,2300,"tx","LAUCN483030000000003","48303","lubbock",33.5837,-101.9188,"LUB",10163.6569550128,9838.62,"6.0",0.03511,"0500000US48303","Lubbock County","Texas",278831
2010,11,2010-11-02,1000,"la","LAUCN221010000000003","22101","st. mary",29.7054,-91.2061,"LCH",10163.6569550128,9838.62,"9.3",0.18032,"0500000US22101","St. Mary Parish","Louisiana",54650
2010,12,2010-12-19,2040,"ca","LAUCN060270000000003","06027","inyo",37.3636,-118.395,"VEF",20327.3139100256,19677.24,"9.9",1.0618,"0500000US06027","Inyo County","California",18546
2010,12,2010-12-19,1430,"ca","LAUCN060410000000003","06041","marin",37.977,-122.5522,"MTR",25409.142387532,24596.55,"7.3",0.09726,"0500000US06041","Marin County","California",252409
2010,12,2010-12-20,2100,"ca","LAUCN060550000000003","06055","napa",38.3979,-122.3579,"MTR",35572.7993425447,34435.17,"11.2",0.25167,"0500000US06055","Napa County","California",136484
2010,12,2010-12-22,1200,"nv","LAUCN320030000000003","32003","clark",36.1523,-115.2328,"VEF",20327.3139100256,19677.24,"13.9",0.01007,"0500000US32003","Clark County","Nevada",1951269
2010,2,2010-02-24,100,"ca","LAUCN060290000000003","06029","kern",35.37,-119,"HNX",50818.2847750639,49193.1,"17.2",0.05844,"0500000US06029","Kern County","California",839631
2010,3,2010-03-02,1442,"ca","LAUCN061070000000003","06107","tulare",36.5,-118.9,"HNX",5081.82847750639,4919.31,"19.5",0.0111,"0500000US06107","Tulare County","California",442179
2010,3,2010-03-11,1800,"fl","LAUCN120170000000003","12017","citrus",28.8639,-82.5952,"TBW",2032.73139100256,1967.72,"13.7",0.01393,"0500000US12017","Citrus County","Florida",141236
2010,3,2010-03-11,2000,"fl","LAUCN121010000000003","12101","pasco",28.2705,-82.7023,"TBW",2032.73139100256,1967.72,"12.1",0.00423,"0500000US12101","Pasco County","Florida",464697
2010,3,2010-03-12,1750,"tn","LAUCN471590000000003","47159","smith",36.1385,-85.8099,"OHX",50818.2847750639,49193.1,"14.6",2.57219,"0500000US47159","Smith County","Tennessee",19166
2010,4,2010-04-11,100,"ca","LAUCN060130000000003","06013","contra costa",37.8986,-122.057,"MTR",10163.6569550128,9838.62,"10.8",0.00934,"0500000US06013","Contra Costa County","California",1049025
2010,4,2010-04-05,2136,"in","LAUCN181670000000003","18167","vigo",39.47,-87.38,"IND",1016.36569550128,983.86,"11.1",0.00912,"0500000US18167","Vigo County","Indiana",107848
2010,4,2010-04-22,1820,"ks","LAUCN200150000000003","20015","butler",37.8097,-96.6617,"ICT",20327.3139100256,19677.24,"7.5",0.29851,"0500000US20015","Butler County","Kansas",65880
2010,4,2010-04-23,2300,"mo","LAUCN292230000000003","29223","wayne",37.13,-90.47,"PAH",20327.3139100256,19677.24,"10.0",1.45617,"0500000US29223","Wayne County","Missouri",13521
2010,4,2010-04-15,1030,"tx","LAUCN483030000000003","48303","lubbock",33.61,-101.9531,"LUB",152454.854325192,147579.29,"6.0",0.52668,"0500000US48303","Lubbock County","Texas",278831
2010,4,2010-04-26,2332,"tx","LAUCN483310000000003","48331","milam",30.6727,-96.9814,"FWD",50818.2847750639,49193.1,"10.6",1.99146,"0500000US48331","Milam County","Texas",24757
2010,5,2010-05-25,2250,"ar","LAUCN051190000000003","05119","pulaski",34.7059,-92.4131,"LZK",1524548.54325192,1475792.92,"7.2",3.84722,"0500000US05119","Pulaski County","Arkansas",382748
2010,5,2010-05-25,200,"ks","LAUCN200630000000003","20063","gove",38.892,-100.2179,"GLD",9147.29125951151,8854.76,"3.3",3.30032,"0500000US20063","Gove County","Kansas",2695
2010,6,2010-06-02,800,"id","LAUCN160610000000003","16061","lewis",46.23,-116.03,"OTX",32523.7022560409,68870.33,"6.3",18.04305,"0500000US16061","Lewis County","Idaho",3821
2010,6,2010-06-02,800,"id","LAUCN160610000000003","16061","lewis",46.2845,-116.4253,"OTX",17278.2168235217,68870.33,"6.3",18.04305,"0500000US16061","Lewis County","Idaho",3821
2010,6,2010-06-02,800,"id","LAUCN160610000000003","16061","lewis",46.2075,-116.2223,"OTX",5081.82847750639,68870.33,"6.3",18.04305,"0500000US16061","Lewis County","Idaho",3821
2010,6,2010-06-02,800,"id","LAUCN160610000000003","16061","lewis",46.2812,-116.6563,"OTX",16261.8511280205,68870.33,"6.3",18.04305,"0500000US16061","Lewis County","Idaho",3821
2010,6,2010-06-18,2219,"ia","LAUCN190130000000003","19013","black hawk",42.49,-92.35,"DMX",5081.82847750639,4919.31,"6.1",0.03751,"0500000US19013","Black Hawk County","Iowa",131090
2010,6,2010-06-26,724,"ia","LAUCN190250000000003","19025","calhoun",42.55,-94.68,"DMX",50818.2847750639,49193.1,"5.9",4.84089,"0500000US19025","Calhoun County","Iowa",9670
2010,6,2010-06-26,300,"ia","LAUCN190270000000003","19027","carroll",41.87,-95.05,"DMX",10163.6569550128,9838.62,"4.4",0.47237,"0500000US19027","Carroll County","Iowa",20816
2010,6,2010-06-26,300,"ia","LAUCN190910000000003","19091","humboldt",42.75,-93.98,"DMX",10163.6569550128,9838.62,"4.9",1.00384,"0500000US19091","Humboldt County","Iowa",9815
2010,6,2010-06-22,300,"ia","LAUCN190910000000003","19091","humboldt",42.75,-93.98,"DMX",0,9838.62,"4.9",1.00384,"0500000US19091","Humboldt County","Iowa",9815
2010,6,2010-06-26,1148,"ia","LAUCN190910000000003","19091","humboldt",42.72,-94.2,"DMX",0,9838.62,"4.9",1.00384,"0500000US19091","Humboldt County","Iowa",9815
2010,6,2010-06-27,930,"ia","LAUCN191530000000003","19153","polk",41.6279,-93.7146,"DMX",101636.569550128,98386.19,"5.8",0.22762,"0500000US19153","Polk County","Iowa",430640
2010,6,2010-06-26,400,"ia","LAUCN191870000000003","19187","webster",42.5,-94.24,"DMX",101636.569550128,98386.19,"6.9",2.59834,"0500000US19187","Webster County","Iowa",38013
2010,6,2010-06-26,1235,"ia","LAUCN191870000000003","19187","webster",42.51,-94.18,"DMX",0,98386.19,"6.9",2.59834,"0500000US19187","Webster County","Iowa",38013
2010,6,2010-06-16,443,"mt","LAUCN301050000000003","30105","valley",48.3488,-107.157,"GGW",2032.73139100256,1967.72,"4.7",0.2671,"0500000US30105","Valley County","Montana",7369
2010,6,2010-06-01,800,"or","LAUCN410590000000003","41059","umatilla",45.93,-118.38,"PDT",3557279.93425447,3443516.8,"9.6",45.28262,"0500000US41059","Umatilla County","Oregon",75889
2010,6,2010-06-10,2200,"wa","LAUCN530750000000003","53075","whitman",46.82,-117.65,"OTX",1016.36569550128,983.86,"7.7",0.02197,"0500000US53075","Whitman County","Washington",44776
2010,6,2010-06-25,300,"wi","LAUCN550850000000003","55085","oneida",45.63,-89.47,"GRB",203273.139100256,196772.39,"9.3",5.47533,"0500000US55085","Oneida County","Wisconsin",35998
2010,7,2010-07-21,2350,"co","LAUCN081130000000003","08113","san miguel",37.9963,-108.0011,"GJT",0,491.93,"6.7",0.06687,"0500000US08113","San Miguel County","Colorado",7359
2010,7,2010-07-27,2330,"co","LAUCN081130000000003","08113","san miguel",38.0216,-108.6486,"GJT",508.182847750639,491.93,"6.7",0.06687,"0500000US08113","San Miguel County","Colorado",7359
2010,7,2010-07-18,2335,"ga","LAUCN130150000000003","13015","bartow",34.1752,-84.7878,"FFC",304909.708650384,295158.58,"12.1",2.94825,"0500000US13015","Bartow County","Georgia",100157
2010,7,2010-07-26,605,"ga","LAUCN130770000000003","13077","coweta",33.37,-84.8,"FFC",5081.82847750639,4919.31,"9.6",0.03845,"0500000US13077","Coweta County","Georgia",127317
2010,7,2010-07-24,2115,"il","LAUCN170310000000003","17031","cook",41.6636,-87.6805,"LOT",304909.708650384,324674.44,"11.2",0.06245,"0500000US17031","Cook County","Illinois",5194675
2010,7,2010-07-24,800,"il","LAUCN170310000000003","17031","cook",41.7722,-87.781,"LOT",30490.9708650384,324674.44,"11.2",0.06245,"0500000US17031","Cook County","Illinois",5194675
2010,7,2010-07-08,130,"in","LAUCN181630000000003","18163","vanderburgh",37.98,-87.55,"PAH",7114.55986850895,6887.03,"9.1",0.03831,"0500000US18163","Vanderburgh County","Indiana",179703
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.47,-92.23,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-04,2200,"ia","LAUCN190130000000003","19013","black hawk",42.5307,-92.3917,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1030,"ia","LAUCN190130000000003","19013","black hawk",42.48,-92.34,"DMX",101636.569550128,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-04,2200,"ia","LAUCN190130000000003","19013","black hawk",42.63,-92.54,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,900,"ia","LAUCN190130000000003","19013","black hawk",42.53,-92.22,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.57,-92.16,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.48,-92.36,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.48,-92.34,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.5,-92.33,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1100,"ia","LAUCN190130000000003","19013","black hawk",42.45,-92.36,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-04,300,"ia","LAUCN190130000000003","19013","black hawk",42.49,-92.35,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-07,1037,"ia","LAUCN190130000000003","19013","black hawk",42.46,-92.28,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-04,1200,"ia","LAUCN190130000000003","19013","black hawk",42.5013,-92.4395,"DMX",0,98386.19,"6.0",0.75013,"0500000US19013","Black Hawk County","Iowa",131090
2010,7,2010-07-26,2100,"nm","LAUCN350010000000003","35001","bernalillo",35.0873,-106.6651,"ABQ",4065.46278200511,3935.45,"8.4",0.00593,"0500000US35001","Bernalillo County","New Mexico",662564
2010,7,2010-07-31,2230,"sc","LAUCN450050000000003","45005","allendale",33.038,-81.3435,"CHS",1016.36569550128,983.86,"18.7",0.09503,"0500000US45005","Allendale County","South Carolina",10419
2010,7,2010-07-12,230,"tn","LAUCN470370000000003","47037","davidson",36.1216,-86.7586,"OHX",152454.854325192,147579.29,"8.1",0.23498,"0500000US47037","Davidson County","Tennessee",626681
2010,7,2010-07-01,1800,"tx","LAUCN481690000000003","48169","garza",33.35,-101.55,"LUB",15245.4854325192,14757.93,"6.0",2.28451,"0500000US48169","Garza County","Texas",6461
2010,7,2010-07-01,1800,"tx","LAUCN481910000000003","48191","hall",34.4,-100.88,"LUB",203273.139100256,196772.38,"9.8",58.633,"0500000US48191","Hall County","Texas",3353
2010,7,2010-07-01,1800,"tx","LAUCN483030000000003","48303","lubbock",33.428,-102.0726,"LUB",254091.42387532,245965.49,"6.9",0.8778,"0500000US48303","Lubbock County","Texas",278831
2010,7,2010-07-31,2100,"wa","LAUCN530070000000003","53007","chelan",47.5671,-120.4208,"OTX",1016.36569550128,983.86,"6.3",0.01353,"0500000US53007","Chelan County","Washington",72453
2010,7,2010-07-28,0,"wa","LAUCN530430000000003","53043","lincoln",47.3932,-118.1552,"OTX",5081.82847750639,4919.31,"7.6",0.46571,"0500000US53043","Lincoln County","Washington",10570
2010,7,2010-07-07,2347,"wi","LAUCN550090000000003","55009","brown",44.5022,-88.0519,"GRB",152454.854325192,147579.29,"7.8",0.59392,"0500000US55009","Brown County","Wisconsin",248007
2010,7,2010-07-14,36,"wi","LAUCN550090000000003","55009","brown",44.48,-88.13,"GRB",0,147579.29,"7.8",0.59392,"0500000US55009","Brown County","Wisconsin",248007
2010,7,2010-07-14,115,"wi","LAUCN550150000000003","55015","calumet",44.07,-88.3,"GRB",4065.46278200511,3935.45,"6.7",0.08033,"0500000US55015","Calumet County","Wisconsin",48971
2010,7,2010-07-14,1847,"wi","LAUCN550730000000003","55073","marathon",44.72,-89.68,"GRB",79276.5242490997,76741.23,"9.0",0.57242,"0500000US55073","Marathon County","Wisconsin",134063
2010,8,2010-08-28,100,"az","LAUCN040130000000003","04013","maricopa",33.57,-112.05,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-28,100,"az","LAUCN040130000000003","04013","maricopa",33.48,-112.07,"PSR",203273.139100256,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-24,2245,"az","LAUCN040130000000003","04013","maricopa",33.74,-111.99,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-24,40,"az","LAUCN040130000000003","04013","maricopa",33.43,-111.75,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-17,145,"az","LAUCN040130000000003","04013","maricopa",33.32,-111.91,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-21,456,"az","LAUCN040130000000003","04013","maricopa",33.37,-111.81,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-21,600,"az","LAUCN040130000000003","04013","maricopa",33.59,-112.3,"PSR",0,196772.39,"9.8",0.05146,"0500000US04013","Maricopa County","Arizona",3817117
2010,8,2010-08-04,2035,"co","LAUCN080070000000003","08007","archuleta",37.3135,-106.9684,"GJT",0,19677.24,"9.6",1.63094,"0500000US08007","Archuleta County","Colorado",12084
2010,8,2010-08-24,100,"co","LAUCN080070000000003","08007","archuleta",37.27,-107.02,"GJT",20327.3139100256,19677.24,"9.6",1.63094,"0500000US08007","Archuleta County","Colorado",12084
2010,8,2010-08-18,30,"ga","LAUCN131270000000003","13127","glynn",31.19,-81.48,"JAX",30490.9708650384,29515.86,"10.1",0.36986,"0500000US13127","Glynn County","Georgia",79626
2010,8,2010-08-24,1000,"ks","LAUCN201550000000003","20155","reno",38.0633,-97.9256,"ICT",5081.82847750639,4919.31,"6.6",0.0762,"0500000US20155","Reno County","Kansas",64511
2010,8,2010-08-13,2300,"sc","LAUCN450190000000003","45019","charleston",32.9502,-80.0401,"CHS",10163.6569550128,9838.62,"9.1",0.02801,"0500000US45019","Charleston County","South Carolina",350209
2010,9,2010-09-21,500,"az","LAUCN040070000000003","04007","gila",34.2668,-111.4893,"FGZ",0,4919.31,"12.1",0.09189,"0500000US04007","Gila County","Arizona",53597
2010,9,2010-09-22,900,"az","LAUCN040070000000003","04007","gila",33.86,-111.31,"PSR",5081.82847750639,4919.31,"12.1",0.09189,"0500000US04007","Gila County","Arizona",53597
2010,9,2010-09-27,1910,"nc","LAUCN371290000000003","37129","new hanover",34.2078,-77.8475,"ILM",0,147579.29,"8.9",0.72579,"0500000US37129","New Hanover County","North Carolina",202667
2010,9,2010-09-27,2317,"nc","LAUCN371290000000003","37129","new hanover",34.2307,-77.9136,"ILM",152454.854325192,147579.29,"8.9",0.72579,"0500000US37129","New Hanover County","North Carolina",202667
2010,9,2010-09-27,1919,"nc","LAUCN371290000000003","37129","new hanover",34.2627,-77.8638,"ILM",0,147579.29,"8.9",0.72579,"0500000US37129","New Hanover County","North Carolina",202667
2010,9,2010-09-29,330,"sc","LAUCN450190000000003","45019","charleston",32.8002,-79.9484,"CHS",508.182847750639,491.93,"8.6",0.0014,"0500000US45019","Charleston County","South Carolina",350209
2010,9,2010-09-19,1000,"tx","LAUCN480610000000003","48061","cameron",26.0137,-97.159,"BRO",50818.2847750639,49193.1,"11.1",0.12067,"0500000US48061","Cameron County","Texas",406220
2010,9,2010-09-24,2135,"tx","LAUCN483030000000003","48303","lubbock",33.5071,-101.8968,"LUB",0,9838.62,"6.2",0.03511,"0500000US48303","Lubbock County","Texas",278831
2010,9,2010-09-23,2110,"tx","LAUCN483030000000003","48303","lubbock",33.5391,-101.9339,"LUB",10163.6569550128,9838.62,"6.2",0.03511,"0500000US48303","Lubbock County","Texas",278831
2010,9,2010-09-19,0,"wa","LAUCN530250000000003","53025","grant",47.3232,-119.5591,"OTX",5081.82847750639,4919.31,"8.2",0.05491,"0500000US53025","Grant County","Washington",89120
2011,1,2011-01-01,521,"ca","LAUCN060530000000003","06053","monterey",36.7235,-121.7265,"MTR",4193.10417682936,3815.03,"17.5",0.00905,"0500000US06053","Monterey County","California",421157
2011,1,2011-01-02,100,"ca","LAUCN060870000000003","06087","santa cruz",37.0827,-122.0875,"MTR",15724.1406631101,28612.7,"15.9",0.108,"0500000US06087","Santa Cruz County","California",264896
2011,1,2011-01-02,104,"ca","LAUCN060870000000003","06087","santa cruz",37.0674,-122.08,"MTR",15724.1406631101,28612.7,"15.9",0.108,"0500000US06087","Santa Cruz County","California",264896
2011,10,2011-10-05,1100,"ca","LAUCN060310000000003","06031","kings",36.33,-119.65,"HNX",104827.604420734,95375.64,"14.6",0.62721,"0500000US06031","Kings County","California",151895
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.44,-84.41,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-12,800,"fl","LAUCN120730000000003","12073","leon",30.4764,-84.2209,"TAE",36689.6615472569,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.51,-84.33,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.42,-84.15,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.4654,-84.3415,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.32,-84.6,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.4935,-84.3107,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.595,-84.2679,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.484,-84.3,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.54,-84.28,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.31,-84.42,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.476,-84.363,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.39,-84.35,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.46,-84.35,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.5252,-84.2774,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.4461,-84.2994,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.367,-84.133,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.3938,-84.22,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.33,-84.31,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-12,825,"fl","LAUCN120730000000003","12073","leon",30.43,-84.28,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.389,-84.2159,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,12,2011-12-11,100,"fl","LAUCN120730000000003","12073","leon",30.38,-84.31,"TAE",0,33381.47,"7.3",0.11994,"0500000US12073","Leon County","Florida",278362
2011,2,2011-02-17,1800,"ca","LAUCN060750000000003","06075","san francisco",37.7837,-122.514,"MTR",10482.7604420734,9537.56,"8.5",0.01168,"0500000US06075","San Francisco County","California",815672
2011,2,2011-02-17,1600,"ca","LAUCN060870000000003","06087","santa cruz",37.1888,-122.2669,"MTR",20965.5208841468,19075.13,"15.7",0.072,"0500000US06087","Santa Cruz County","California",264896
2011,2,2011-02-16,800,"ca","LAUCN060970000000003","06097","sonoma",38.4522,-122.9257,"MTR",26206.9011051835,23843.91,"10.8",0.04889,"0500000US06097","Sonoma County","California",487641
2011,2,2011-02-24,2245,"il","LAUCN171270000000003","17127","massac",37.15,-88.73,"PAH",52413.802210367,47687.82,"8.3",3.11441,"0500000US17127","Massac County","Illinois",15325
2011,3,2011-03-24,1700,"ca","LAUCN060870000000003","06087","santa cruz",37.0516,-122.0137,"MTR",52413.802210367,9632939.16,"15.4",36.36128,"0500000US06087","Santa Cruz County","California",264896
2011,3,2011-03-24,1600,"ca","LAUCN060870000000003","06087","santa cruz",36.9675,-121.9798,"MTR",262069.011051835,9632939.16,"15.4",36.36128,"0500000US06087","Santa Cruz County","California",264896
2011,3,2011-03-24,2000,"ca","LAUCN060870000000003","06087","santa cruz",36.9702,-121.9599,"MTR",10273105.2332319,9632939.16,"15.4",36.36128,"0500000US06087","Santa Cruz County","California",264896
2011,3,2011-03-24,1300,"ca","LAUCN060970000000003","06097","sonoma",38.4706,-123.0131,"MTR",29875.8672599092,27182.06,"10.7",0.05573,"0500000US06097","Sonoma County","California",487641
2011,4,2011-04-04,1548,"il","LAUCN171510000000003","17151","pope",37.5,-88.58,"PAH",0,38150.25,"7.5",8.56924,"0500000US17151","Pope County","Illinois",4493
2011,4,2011-04-19,2006,"in","LAUCN181770000000003","18177","wayne",39.83,-84.9,"ILN",20965.5208841468,20028.89,"10.5",0.29102,"0500000US18177","Wayne County","Indiana",68663
2011,4,2011-04-04,1658,"in","LAUCN181770000000003","18177","wayne",39.82,-85,"ILN",1048.27604420734,20028.89,"10.5",0.29102,"0500000US18177","Wayne County","Indiana",68663
2011,4,2011-04-12,2012,"ky","LAUCN210810000000003","21081","grant",38.6245,-84.7171,"ILN",1048.27604420734,953.76,"10.7",0.03859,"0500000US21081","Grant County","Kentucky",24710
2011,4,2011-04-12,2002,"ky","LAUCN211870000000003","21187","owen",38.6733,-84.9004,"ILN",1048.27604420734,953.76,"7.4",0.08816,"0500000US21187","Owen County","Kentucky",10817
2011,4,2011-04-12,1100,"ky","LAUCN211870000000003","21187","owen",38.4765,-84.8017,"ILN",1048.27604420734,953.76,"7.4",0.08816,"0500000US21187","Owen County","Kentucky",10817
2011,4,2011-04-23,703,"oh","LAUCN390150000000003","39015","brown",39.05,-83.92,"ILN",1048.27604420734,953.76,"11.3",0.02135,"0500000US39015","Brown County","Ohio",44661
2011,4,2011-04-04,1740,"oh","LAUCN390210000000003","39021","champaign",40.12,-83.95,"ILN",1048.27604420734,953.76,"9.2",0.02392,"0500000US39021","Champaign County","Ohio",39873
2011,4,2011-04-04,1742,"oh","LAUCN390370000000003","39037","darke",40.1,-84.63,"ILN",1048.27604420734,953.76,"9.3",0.01811,"0500000US39037","Darke County","Ohio",52666
2011,4,2011-04-19,1820,"oh","LAUCN390450000000003","39045","fairfield",39.85,-82.6,"ILN",1048.27604420734,953.76,"7.8",0.00647,"0500000US39045","Fairfield County","Ohio",147328
2011,4,2011-04-12,2045,"oh","LAUCN390470000000003","39047","fayette",39.4578,-83.4185,"ILN",1048.27604420734,953.76,"10.7",0.03299,"0500000US39047","Fayette County","Ohio",28908
