2010-03-11,2000,2010-03-11,0000,220730,FLORIDA,12,Heavy Rain,101,PASCO,TBW,28.2705,-82.7023,28.331,-82.1585,2,3,USD
2010-03-11,2000,2010-03-11,2300,220732,FLORIDA,12,Heavy Rain,57,HILLSBOROUGH,TBW,28.14,-82.46,28.0296,-82.1063,0,3,USD
2010-03-11,2000,2010-03-11,2300,220733,FLORIDA,12,Heavy Rain,105,POLK,TBW,28.0381,-81.958,28.0744,-81.6161,0,3,USD
2010-03-11,2100,2010-03-11,0100,220734,FLORIDA,12,Heavy Rain,115,SARASOTA,TBW,27.1,-82.43,27.1,-82.43,0,3,USD
2010-02-22,1500,2010-02-22,0400,214519,ARIZONA,4,Heavy Rain,7,GILA,PSR,33.4,-110.78,33.4,-110.78,0,3,USD
2010-02-10,1400,2010-02-10,1500,214565,ARIZONA,4,Heavy Rain,27,YUMA,PSR,32.72,-114.4136,32.72,-114.4136,0,3,USD
2010-02-24,0100,2010-02-24,0300,218428,CALIFORNIA,6,Heavy Rain,29,KERN,HNX,35.37,-119,35.37,-119,50,3,USD
2010-03-11,0300,2010-03-12,0700,220738,FLORIDA,12,Heavy Rain,15,CHARLOTTE,TBW,26.87,-82.27,27.02,-81.9305,0,3,USD
2010-03-11,0300,2010-03-12,0800,220739,FLORIDA,12,Heavy Rain,71,LEE,TBW,26.6008,-81.991,26.5597,-81.7204,0,3,USD
2010-06-05,0630,2010-06-05,1130,223753,NEBRASKA,31,Heavy Rain,153,SARPY,OAX,41.1898,-96.0106,41.0781,-95.8767,0,3,USD
2010-06-05,0630,2010-06-05,1130,223750,NEBRASKA,31,Heavy Rain,177,WASHINGTON,OAX,41.47,-96.2,41.399,-96.1297,0,3,USD
2010-07-21,1858,2010-07-21,2200,247569,NEW YORK,36,Heavy Rain,19,CLINTON,BTV,44.7001,-73.4843,44.6995,-73.4529,0,3,USD
2010-07-09,1800,2010-07-09,1830,248827,PENNSYLVANIA,42,Heavy Rain,31,CLARION,PBZ,41.22,-79.4,41.22,-79.4,0,3,USD
2010-07-09,1800,2010-07-09,1900,248830,PENNSYLVANIA,42,Heavy Rain,31,CLARION,PBZ,41.05,-79.52,41.05,-79.52,0,3,USD
2010-06-06,0901,2010-06-06,2101,246682,OREGON,41,Heavy Rain,67,WASHINGTON,PQR,45.55,-122.87,45.55,-122.87,0,3,USD
2010-06-20,2212,2010-06-20,2212,247303,KANSAS,20,Heavy Rain,171,SCOTT,DDC,38.66,-100.99,38.66,-100.99,0,3,USD
2010-06-12,2053,2010-06-12,2153,247178,KANSAS,20,Heavy Rain,83,HODGEMAN,DDC,38.21,-99.71,38.21,-99.71,0,3,USD
2010-06-06,0902,2010-06-06,2102,246677,OREGON,41,Heavy Rain,67,WASHINGTON,PQR,45.48,-122.82,45.48,-122.82,0,3,USD
2010-06-09,1120,2010-06-09,1120,240733,KANSAS,20,Heavy Rain,15,BUTLER,ICT,37.72,-96.73,37.72,-96.73,0,3,USD
2010-06-04,1830,2010-06-04,1930,240070,IDAHO,16,Heavy Rain,55,KOOTENAI,OTX,47.68,-116.78,47.68,-116.78,0,3,USD
2010-06-10,2200,2010-06-10,0200,240495,WASHINGTON,53,Heavy Rain,75,WHITMAN,OTX,46.82,-117.65,46.82,-117.65,1,3,USD
2010-06-02,0800,2010-06-10,0700,242408,IDAHO,16,Heavy Rain,61,LEWIS,OTX,46.2812,-116.6563,46.2812,-116.6563,16,3,USD
2010-06-02,0800,2010-06-10,0800,242411,IDAHO,16,Heavy Rain,61,LEWIS,OTX,46.2075,-116.2223,46.2075,-116.2223,5,3,USD
2010-06-02,0800,2010-06-02,0700,242413,IDAHO,16,Heavy Rain,61,LEWIS,OTX,46.23,-116.03,46.23,-116.03,32,3,USD
2010-06-09,0601,2010-06-09,1001,240732,KANSAS,20,Heavy Rain,19,CHAUTAUQUA,ICT,37.13,-96.18,37.13,-96.18,0,3,USD
2010-06-14,1815,2010-06-14,1915,246910,INDIANA,18,Heavy Rain,97,MARION,IND,39.86,-86.25,39.86,-86.25,0,3,USD
2010-08-16,2200,2010-08-16,2220,242626,WYOMING,56,Heavy Rain,31,PLATTE,CYS,42.1626,-105.1217,42.1626,-105.1217,0,3,USD
2010-08-16,2241,2010-08-16,2300,242644,WYOMING,56,Heavy Rain,31,PLATTE,CYS,42.1035,-104.9999,42.1035,-104.9999,0,3,USD
2010-05-12,0341,2010-05-12,0341,231191,MISSOURI,29,Heavy Rain,117,LIVINGSTON,EAX,39.81,-93.58,39.81,-93.58,0,3,USD
2010-04-12,2330,2010-04-12,0030,227231,CALIFORNIA,6,Heavy Rain,19,FRESNO,HNX,36.82,-119.7,36.82,-119.7,0,3,USD
2010-06-17,0124,2010-06-17,0124,227769,FLORIDA,12,Heavy Rain,1,ALACHUA,JAX,29.72,-82.14,29.72,-82.14,0,3,USD
2010-04-23,2155,2010-04-23,2235,224041,ARKANSAS,5,Heavy Rain,63,INDEPENDENCE,LZK,35.7269,-91.6437,35.7269,-91.6437,0,3,USD
2010-06-27,0350,2010-06-27,0435,228600,FLORIDA,12,Heavy Rain,31,DUVAL,JAX,30.15,-81.64,30.15,-81.64,0,3,USD
2010-06-12,2103,2010-06-12,2203,247180,KANSAS,20,Heavy Rain,165,RUSH,DDC,38.38,-99.34,38.38,-99.34,0,3,USD
2010-06-12,2153,2010-06-12,2223,247182,KANSAS,20,Heavy Rain,83,HODGEMAN,DDC,38.08,-99.88,38.08,-99.88,0,3,USD
2010-06-12,2145,2010-06-12,2245,247183,KANSAS,20,Heavy Rain,83,HODGEMAN,DDC,38.17,-99.71,38.17,-99.71,0,3,USD
2010-06-12,2000,2010-06-12,2321,247184,KANSAS,20,Heavy Rain,83,HODGEMAN,DDC,38.21,-99.71,38.21,-99.71,0,3,USD
2010-06-12,2132,2010-06-12,2332,247185,KANSAS,20,Heavy Rain,145,PAWNEE,DDC,38.19,-99.53,38.19,-99.53,0,3,USD
2010-06-12,2223,2010-06-12,0023,247186,KANSAS,20,Heavy Rain,165,RUSH,DDC,38.34,-99.58,38.34,-99.58,0,3,USD
2010-06-12,2251,2010-06-13,1251,247208,KANSAS,20,Heavy Rain,185,STAFFORD,DDC,38.22,-98.66,38.22,-98.66,0,3,USD
2010-06-12,2300,2010-06-13,1300,247209,KANSAS,20,Heavy Rain,145,PAWNEE,DDC,38.18,-99.1,38.18,-99.1,0,3,USD
2010-04-11,0100,2010-04-11,0215,227063,CALIFORNIA,6,Heavy Rain,13,CONTRA COSTA,MTR,37.8986,-122.057,37.899,-122.0561,10,3,USD
2010-05-03,0600,2010-05-03,2151,235363,FLORIDA,12,Heavy Rain,131,WALTON,TAE,30.72,-86.12,30.72,-86.12,0,3,USD
2010-05-03,0600,2010-05-03,2200,235365,FLORIDA,12,Heavy Rain,131,WALTON,TAE,30.51,-86.28,30.51,-86.28,0,3,USD
2010-06-19,2300,2010-06-19,2300,227780,FLORIDA,12,Heavy Rain,31,DUVAL,JAX,30.3,-81.71,30.3,-81.71,0,3,USD
2010-09-15,0800,2010-09-15,1000,262870,KANSAS,20,Heavy Rain,51,ELLIS,DDC,38.94,-99.18,38.94,-99.18,0,3,USD
2010-09-14,0515,2010-09-14,0515,261052,SOUTH DAKOTA,46,Heavy Rain,111,SANBORN,FSD,44.14,-97.93,44.14,-97.93,0,3,USD
2010-09-21,0500,2010-09-22,1400,259999,ARIZONA,4,Heavy Rain,7,GILA,FGZ,34.2668,-111.4893,34.2395,-111.0773,0,3,USD
2010-08-17,0600,2010-08-17,1200,259157,KANSAS,20,Heavy Rain,97,KIOWA,DDC,37.65,-99.29,37.65,-99.29,0,3,USD
2010-08-17,0600,2010-08-17,1225,259158,KANSAS,20,Heavy Rain,33,COMANCHE,DDC,37.17,-99,37.17,-99,0,3,USD
2010-08-17,0600,2010-08-17,1225,259159,KANSAS,20,Heavy Rain,97,KIOWA,DDC,37.62,-99.11,37.62,-99.11,0,3,USD
2010-08-17,0600,2010-08-17,1225,259160,KANSAS,20,Heavy Rain,151,PRATT,DDC,37.5,-98.68,37.5,-98.68,0,3,USD
2010-08-17,0600,2010-08-17,1245,259161,KANSAS,20,Heavy Rain,7,BARBER,DDC,37.06,-98.78,37.06,-98.78,0,3,USD
2010-08-17,0600,2010-08-17,1245,259162,KANSAS,20,Heavy Rain,33,COMANCHE,DDC,37.3109,-99.2785,37.3109,-99.2785,0,3,USD
2010-08-28,0100,2010-08-28,0145,254625,ARIZONA,4,Heavy Rain,13,MARICOPA,PSR,33.48,-112.07,33.48,-112.07,200,3,USD
2010-09-07,2245,2010-09-07,2330,259995,ARIZONA,4,Heavy Rain,17,NAVAJO,FGZ,34.78,-110.03,34.7831,-110.0588,0,3,USD
2010-09-21,0500,2010-09-22,1400,259998,ARIZONA,4,Heavy Rain,17,NAVAJO,FGZ,34.3258,-110.1325,35.0212,-110.2094,0,3,USD
2010-08-16,1000,2010-08-16,1330,259149,KANSAS,20,Heavy Rain,189,STEVENS,DDC,37.12,-101.16,37.12,-101.16,0,3,USD
2010-08-16,1000,2010-08-16,1330,259150,KANSAS,20,Heavy Rain,189,STEVENS,DDC,37.13,-101.1,37.13,-101.1,0,3,USD
2010-08-17,0600,2010-08-17,1200,259151,KANSAS,20,Heavy Rain,7,BARBER,DDC,37.02,-98.48,37.02,-98.48,0,3,USD
2010-08-17,0600,2010-08-17,1200,259154,KANSAS,20,Heavy Rain,25,CLARK,DDC,37.3,-99.63,37.3,-99.63,0,3,USD
2010-08-17,0600,2010-08-17,1200,259155,KANSAS,20,Heavy Rain,57,FORD,DDC,37.59,-99.75,37.59,-99.75,0,3,USD
2010-08-17,0600,2010-08-17,1200,259156,KANSAS,20,Heavy Rain,97,KIOWA,DDC,37.58,-99.13,37.58,-99.13,0,3,USD
2010-09-11,0630,2010-09-11,1510,260476,KENTUCKY,21,Heavy Rain,199,PULASKI,JKL,37.1,-84.6,37.1,-84.6,0,3,USD
2010-09-21,2333,2010-09-21,0033,254638,ARIZONA,4,Heavy Rain,13,MARICOPA,PSR,32.99,-112.68,32.99,-112.68,0,3,USD
2010-08-12,0029,2010-08-12,0129,259121,KANSAS,20,Heavy Rain,101,LANE,DDC,38.55,-100.47,38.55,-100.47,0,3,USD
2010-04-30,2238,2010-04-30,2238,228931,FLORIDA,12,Heavy Rain,5,BAY,TAE,30.35,-85.65,30.35,-85.65,0,3,USD
2010-09-27,1200,2010-09-27,1300,261210,SOUTH CAROLINA,45,Heavy Rain,43,GEORGETOWN,ILM,33.3728,-79.2931,33.3777,-79.2965,0,3,USD
2010-09-21,2347,2010-09-21,0017,254637,ARIZONA,4,Heavy Rain,13,MARICOPA,PSR,32.94,-112.71,32.94,-112.71,0,3,USD
2010-06-03,2130,2010-06-03,2200,227386,FLORIDA,12,Heavy Rain,35,FLAGLER,JAX,29.57,-81.21,29.57,-81.21,0,3,USD
2010-06-27,2000,2010-06-27,2100,228599,FLORIDA,12,Heavy Rain,31,DUVAL,JAX,30.2,-81.81,30.2,-81.81,0,3,USD
2010-06-03,2000,2010-06-03,2240,227388,FLORIDA,12,Heavy Rain,35,FLAGLER,JAX,29.57,-81.21,29.57,-81.21,0,3,USD
2010-06-21,2035,2010-06-21,2035,228247,FLORIDA,12,Heavy Rain,19,CLAY,JAX,30.1708,-81.7217,30.1708,-81.7217,0,3,USD
2010-08-28,0100,2010-08-28,0145,254570,ARIZONA,4,Heavy Rain,13,MARICOPA,PSR,33.57,-112.05,33.57,-112.05,0,3,USD
2010-08-28,0130,2010-08-28,0330,254572,ARIZONA,4,Heavy Rain,21,PINAL,PSR,33.0973,-111.9576,33.0415,-112.099,0,3,USD
2010-04-05,2136,2010-04-05,2201,228335,INDIANA,18,Heavy Rain,167,VIGO,IND,39.47,-87.38,39.47,-87.38,1,3,USD
2010-06-26,2155,2010-06-26,2155,228284,GEORGIA,13,Heavy Rain,49,CHARLTON,JAX,30.84,-82.01,30.84,-82.01,0,3,USD
2010-09-01,1930,2010-09-01,2030,262888,LOUISIANA,22,Heavy Rain,51,JEFFERSON,LIX,29.98,-90.15,29.98,-90.15,0,3,USD
2010-05-31,1900,2010-05-31,2000,223158,FLORIDA,12,Heavy Rain,19,CLAY,JAX,30.18,-81.74,30.18,-81.74,0,3,USD
2010-05-31,0200,2010-05-31,0300,223159,FLORIDA,12,Heavy Rain,35,FLAGLER,JAX,29.57,-81.21,29.57,-81.21,0,3,USD
2010-07-29,2100,2010-07-29,2330,251869,SOUTH CAROLINA,45,Heavy Rain,51,HORRY,ILM,33.6943,-78.8771,33.6787,-78.898,0,3,USD
2010-08-05,2120,2010-08-05,2120,248802,NEBRASKA,31,Heavy Rain,41,CUSTER,LBF,41.29,-99.38,41.29,-99.38,0,3,USD
2010-07-24,2306,2010-07-24,0006,253979,KANSAS,20,Heavy Rain,151,PRATT,DDC,37.76,-98.56,37.76,-98.56,0,3,USD
2010-07-22,2145,2010-07-22,0030,254033,KANSAS,20,Heavy Rain,171,SCOTT,DDC,38.61,-100.98,38.61,-100.98,0,3,USD
2010-07-22,2200,2010-07-22,0030,254035,KANSAS,20,Heavy Rain,171,SCOTT,DDC,38.57,-100.96,38.57,-100.96,0,3,USD
2010-07-22,0000,2010-07-22,0110,254037,KANSAS,20,Heavy Rain,171,SCOTT,DDC,38.54,-100.91,38.54,-100.91,0,3,USD
2010-07-22,0000,2010-07-22,0145,254041,KANSAS,20,Heavy Rain,171,SCOTT,DDC,38.48,-101.04,38.48,-101.04,0,3,USD
2010-08-05,2305,2010-08-05,2305,248805,NEBRASKA,31,Heavy Rain,63,FRONTIER,LBF,40.63,-100.4,40.63,-100.4,0,3,USD
2010-07-21,0102,2010-07-21,0200,248332,NEW MEXICO,35,Heavy Rain,29,LUNA,EPZ,32.2048,-107.5562,32.2048,-107.5562,0,3,USD
2010-06-18,2237,2010-06-18,2337,239301,INDIANA,18,Heavy Rain,15,CARROLL,IND,40.5,-86.67,40.5,-86.67,0,3,USD
2010-07-27,1645,2010-07-27,1830,251880,NORTH CAROLINA,37,Heavy Rain,155,ROBESON,ILM,34.6034,-78.9513,34.6034,-78.9513,0,3,USD
2010-07-12,2230,2010-07-12,2330,251888,SOUTH CAROLINA,45,Heavy Rain,41,FLORENCE,ILM,34.1624,-79.7642,34.1993,-79.7635,0,3,USD
2010-07-12,2215,2010-07-12,2315,251889,SOUTH CAROLINA,45,Heavy Rain,31,DARLINGTON,ILM,34.2971,-79.8711,34.2971,-79.8711,0,3,USD
